,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,brentq,brentq_steps
465,2017-02-17,2017-03-03,820.0,AMZN,Put,2.63,0.16119,845.070007,0.03832991101984942,0.1676942438886894,10.0
466,2017-02-17,2017-03-03,825.0,AMZN,Put,3.47,0.16094,845.070007,0.03832991101984942,0.16362836342199533,9.0
467,2017-02-17,2017-03-03,835.0,AMZN,Put,6.17,0.15496,845.070007,0.03832991101984942,0.1600859561115874,8.0
468,2017-02-17,2017-03-03,837.5,AMZN,Put,6.92,0.16432,845.070007,0.03832991101984942,0.15720407571062175,7.0
469,2017-02-17,2017-03-03,842.5,AMZN,Put,9.25,0.15533,845.070007,0.03832991101984942,0.1602486876629174,6.0
470,2017-02-17,2017-03-03,852.5,AMZN,Put,13.64,0.1471,845.070007,0.03832991101984942,0.14439046099699177,7.0
471,2017-02-17,2017-03-10,787.5,AMZN,Put,1.22,0.20199,845.070007,0.057494866529774126,0.2004997956629385,12.0
472,2017-02-17,2017-03-10,797.5,AMZN,Put,1.67,0.18968,845.070007,0.057494866529774126,0.18668639783156604,11.0
473,2017-02-17,2017-03-10,800.0,AMZN,Put,1.84,0.1912,845.070007,0.057494866529774126,0.18402034217214167,11.0
474,2017-02-17,2017-03-10,802.5,AMZN,Put,2.05,0.17579,845.070007,0.057494866529774126,0.1819194417041046,11.0
475,2017-02-17,2017-03-10,805.0,AMZN,Put,2.32,0.17386,845.070007,0.057494866529774126,0.18070312113727136,11.0
476,2017-02-17,2017-03-10,807.5,AMZN,Put,2.48,0.16907,845.070007,0.057494866529774126,0.17631660649284497,10.0
477,2017-02-17,2017-03-10,812.5,AMZN,Put,3.21,0.18394,845.070007,0.057494866529774126,0.1747763570192373,10.0
478,2017-02-17,2017-03-10,815.0,AMZN,Put,3.46,0.16818,845.070007,0.057494866529774126,0.17070963099521957,10.0
479,2017-02-17,2017-03-10,820.0,AMZN,Put,4.4,0.16095,845.070007,0.057494866529774126,0.16864139029239716,9.0
480,2017-02-17,2017-03-10,830.0,AMZN,Put,6.82,0.16891,845.070007,0.057494866529774126,0.16321286104885366,8.0
481,2017-02-17,2017-03-10,847.5,AMZN,Put,13.75,0.15749000000000002,845.070007,0.057494866529774126,0.1560041955699453,6.0
482,2017-02-17,2017-03-10,850.0,AMZN,Put,16.0,0.16622,845.070007,0.057494866529774126,0.1668979603819637,6.0
483,2017-02-17,2017-03-17,780.0,AMZN,Put,1.4,0.1968,845.070007,0.07665982203969883,0.1979965677503664,12.0
484,2017-02-17,2017-03-17,785.0,AMZN,Put,1.73,0.19391,845.070007,0.07665982203969883,0.19554919051858294,11.0
485,2017-02-17,2017-03-17,790.0,AMZN,Put,2.0,0.19567,845.070007,0.07665982203969883,0.18986049132474325,11.0
486,2017-02-17,2017-03-17,795.0,AMZN,Put,2.48,0.18968,845.070007,0.07665982203969883,0.18780777450586894,11.0
487,2017-02-17,2017-03-17,805.0,AMZN,Put,3.59,0.18266,845.070007,0.07665982203969883,0.18089335608033436,10.0
488,2017-02-17,2017-03-17,820.0,AMZN,Put,6.3,0.18131,845.070007,0.07665982203969883,0.17259064205674762,9.0
489,2017-02-17,2017-03-17,825.0,AMZN,Put,7.52,0.16314,845.070007,0.07665982203969883,0.1696826213385233,8.0
490,2017-02-17,2017-03-17,830.0,AMZN,Put,9.19,0.16677,845.070007,0.07665982203969883,0.16974779923555927,8.0
491,2017-02-17,2017-03-17,845.0,AMZN,Put,15.25,0.16197,845.070007,0.07665982203969883,0.1655281631341038,5.0
492,2017-02-17,2017-03-24,785.0,AMZN,Put,2.47,0.20121,845.070007,0.09582477754962354,0.1923408204729412,11.0
493,2017-02-17,2017-03-24,787.5,AMZN,Put,3.15,0.19432,845.070007,0.09582477754962354,0.19997213705594885,11.0
494,2017-02-17,2017-03-24,790.0,AMZN,Put,2.95,0.18078,845.070007,0.09582477754962354,0.1898122438346004,11.0
495,2017-02-17,2017-03-24,805.0,AMZN,Put,5.05,0.18586,845.070007,0.09582477754962354,0.18385660839480608,10.0
496,2017-02-17,2017-03-24,812.5,AMZN,Put,7.65,0.18589,845.070007,0.09582477754962354,0.19498003827950447,9.0
497,2017-02-17,2017-03-24,820.0,AMZN,Put,8.03,0.18078,845.070007,0.09582477754962354,0.17479352928194258,9.0
498,2017-02-17,2017-03-24,830.0,AMZN,Put,11.0,0.16473,845.070007,0.09582477754962354,0.17087415724510993,8.0
499,2017-02-17,2017-03-24,862.5,AMZN,Put,30.69,0.19726,845.070007,0.09582477754962354,0.2001924667264103,8.0
500,2017-02-17,2017-04-21,825.0,AMZN,Call,37.85,0.18346,845.070007,0.17248459958932238,0.1891940585442928,8.0
501,2017-02-17,2017-04-21,830.0,AMZN,Call,34.1,0.17598,845.070007,0.17248459958932238,0.18339479604739,7.0
502,2017-02-17,2017-04-21,850.0,AMZN,Call,23.35,0.18359,845.070007,0.17248459958932238,0.180954537088032,6.0
503,2017-02-17,2017-04-21,855.0,AMZN,Call,21.36,0.1774,845.070007,0.17248459958932238,0.1825687025257014,7.0
504,2017-02-17,2017-04-21,870.0,AMZN,Call,15.04,0.17448,845.070007,0.17248459958932238,0.17829557806982588,8.0
505,2017-02-17,2017-04-21,880.0,AMZN,Call,12.3,0.18997,845.070007,0.17248459958932238,0.18120723413431397,9.0
506,2017-02-17,2017-04-21,885.0,AMZN,Call,10.5,0.17381,845.070007,0.17248459958932238,0.17756689757839023,9.0
507,2017-02-17,2017-04-21,895.0,AMZN,Call,8.69,0.18311,845.070007,0.17248459958932238,0.18241889174923268,9.0
508,2017-02-17,2017-04-21,910.0,AMZN,Call,5.53,0.17973,845.070007,0.17248459958932238,0.1782987977719326,10.0
509,2017-02-17,2017-04-21,920.0,AMZN,Call,4.3,0.18394,845.070007,0.17248459958932238,0.17998481786645906,11.0
510,2017-02-17,2017-04-21,765.0,AMZN,Put,4.03,0.21228,845.070007,0.17248459958932238,0.20541938991580022,11.0
511,2017-02-17,2017-04-21,775.0,AMZN,Put,5.18,0.20537,845.070007,0.17248459958932238,0.20157621546250726,10.0
512,2017-02-17,2017-04-21,785.0,AMZN,Put,6.65,0.2001,845.070007,0.17248459958932238,0.19819819985109785,10.0
513,2017-02-17,2017-04-21,795.0,AMZN,Put,8.45,0.191,845.070007,0.17248459958932238,0.1947190465544433,9.0
514,2017-02-17,2017-04-21,825.0,AMZN,Put,16.45,0.18655,845.070007,0.17248459958932238,0.18447921212050936,8.0
515,2017-02-17,2017-04-21,855.0,AMZN,Put,28.91,0.16915,845.070007,0.17248459958932238,0.1707624062739758,7.0
516,2017-02-17,2017-04-21,860.0,AMZN,Put,32.14,0.17597000000000002,845.070007,0.17248459958932238,0.17279810628944975,7.0
517,2017-02-17,2017-06-16,880.0,AMZN,Call,31.11,0.23792,845.070007,0.3258042436687201,0.2342358119773092,8.0
518,2017-02-17,2017-06-16,890.0,AMZN,Call,28.17,0.24506,845.070007,0.3258042436687201,0.2369631124713307,8.0
519,2017-02-17,2017-06-16,900.0,AMZN,Call,23.6,0.22961,845.070007,0.3258042436687201,0.22899479539521844,9.0
520,2017-02-17,2017-06-16,770.0,AMZN,Put,16.7,0.2485,845.070007,0.3258042436687201,0.24485048778091223,9.0
521,2017-02-17,2017-06-16,780.0,AMZN,Put,19.39,0.24799,845.070007,0.3258042436687201,0.24369392838656326,9.0
522,2017-02-17,2017-06-16,810.0,AMZN,Put,28.41,0.22663000000000005,845.070007,0.3258042436687201,0.23519042333811443,8.0
523,2017-02-17,2017-06-16,850.0,AMZN,Put,46.29,0.22312,845.070007,0.3258042436687201,0.23090195748195885,6.0
524,2017-02-17,2017-06-16,860.0,AMZN,Put,50.95,0.22428,845.070007,0.3258042436687201,0.2262390031509546,7.0
525,2017-02-17,2017-06-16,870.0,AMZN,Put,58.3,0.22873,845.070007,0.3258042436687201,0.23380472264883106,7.0
526,2017-02-17,2017-07-21,920.0,AMZN,Call,21.35,0.22211,845.070007,0.4216290212183436,0.2171642947146853,9.0
527,2017-02-17,2017-07-21,765.0,AMZN,Put,26.9,0.28025,845.070007,0.4216290212183436,0.2836436099111964,9.0
528,2017-02-17,2017-07-21,770.0,AMZN,Put,20.95,0.24997,845.070007,0.4216290212183436,0.2409342741291649,9.0
529,2017-02-17,2017-07-21,775.0,AMZN,Put,22.25,0.24661,845.070007,0.4216290212183436,0.23967675110532916,9.0
530,2017-02-17,2017-07-21,785.0,AMZN,Put,26.74,0.24223000000000006,845.070007,0.4216290212183436,0.24627528068927929,9.0
531,2017-02-17,2017-07-21,805.0,AMZN,Put,32.3,0.22859,845.070007,0.4216290212183436,0.23661039622703187,8.0
532,2017-02-17,2017-07-21,820.0,AMZN,Put,37.0,0.22263,845.070007,0.4216290212183436,0.22879689006016327,7.0
533,2017-02-17,2017-07-21,825.0,AMZN,Put,39.3,0.22263,845.070007,0.4216290212183436,0.22902197984109837,7.0
534,2017-02-17,2017-07-21,830.0,AMZN,Put,40.9,0.22312,845.070007,0.4216290212183436,0.22559677477214335,7.0
535,2017-02-17,2017-07-21,835.0,AMZN,Put,43.15,0.22904,845.070007,0.4216290212183436,0.2248633942378777,7.0
536,2017-02-17,2017-07-21,850.0,AMZN,Put,51.24,0.22904,845.070007,0.4216290212183436,0.22660747503890855,6.0
537,2017-02-17,2017-12-15,910.0,AMZN,Call,54.5,0.24997,845.070007,0.8240930869267625,0.25756956868106645,8.0
538,2017-02-17,2017-12-15,920.0,AMZN,Call,52.9,0.25388,845.070007,0.8240930869267625,0.2632276298273602,8.0
539,2017-02-17,2017-12-15,790.0,AMZN,Put,51.32,0.26577,845.070007,0.8240930869267625,0.2612749772742801,8.0
540,2017-02-17,2017-12-15,795.0,AMZN,Put,54.35,0.25783,845.070007,0.8240930869267625,0.26436486607464965,8.0
541,2017-02-17,2017-12-15,800.0,AMZN,Put,55.31,0.26678,845.070007,0.8240930869267625,0.2599782108198261,7.0
542,2017-02-17,2017-12-15,805.0,AMZN,Put,58.6,0.27267,845.070007,0.8240930869267625,0.263562193465801,8.0
543,2017-02-17,2017-12-15,815.0,AMZN,Put,62.62,0.25578,845.070007,0.8240930869267625,0.26130486891884513,7.0
544,2017-02-17,2017-12-15,845.0,AMZN,Put,75.88,0.25621,845.070007,0.8240930869267625,0.25478338274868717,7.0
545,2017-02-17,2018-01-19,910.0,AMZN,Call,58.19,0.24997,845.070007,0.919917864476386,0.25490312913354585,8.0
546,2017-02-17,2018-01-19,820.0,AMZN,Put,68.0,0.25994,845.070007,0.919917864476386,0.2574361718144684,7.0
547,2017-02-17,2018-01-19,890.0,AMZN,Put,105.4,0.26131,845.070007,0.919917864476386,0.2524683037130273,8.0
548,2017-02-17,2018-01-19,910.0,AMZN,Put,141.3,0.32234,845.070007,0.919917864476386,0.3245025676721008,8.0
549,2017-02-17,2018-06-15,820.0,AMZN,Call,109.21,0.23577,845.070007,1.322381930184805,0.24560596806264262,7.0
550,2017-02-17,2017-05-19,22.5,AMBC,Call,1.9,0.41483,22.5,0.24914442162902126,0.4219755267137732,6.0
551,2017-02-17,2017-05-19,22.5,AMBC,Put,1.85,0.42163,22.5,0.24914442162902126,0.4170376536343834,6.0
552,2017-02-17,2017-02-24,56.5,AMBA,Call,0.42,0.26367,55.470001,0.01916495550992471,0.2697977790242135,9.0
553,2017-02-17,2017-02-24,54.0,AMBA,Put,0.4,0.31912,55.470001,0.01916495550992471,0.31868698496109554,9.0
554,2017-02-17,2017-02-24,56.0,AMBA,Put,1.43,0.37011,55.470001,0.01916495550992471,0.3732286274992827,7.0
555,2017-02-17,2017-03-03,53.0,AMBA,Call,3.53,0.49297,55.470001,0.03832991101984942,0.48576126628099053,9.0
556,2017-02-17,2017-03-03,57.0,AMBA,Call,1.55,0.50617,55.470001,0.03832991101984942,0.5074581834166709,8.0
557,2017-02-17,2017-03-03,57.5,AMBA,Call,1.4,0.51389,55.470001,0.03832991101984942,0.5143903586596547,8.0
558,2017-02-17,2017-03-03,59.0,AMBA,Call,0.85,0.48182,55.470001,0.03832991101984942,0.4859442976664372,9.0
559,2017-02-17,2017-03-03,61.0,AMBA,Call,0.53,0.50852,55.470001,0.03832991101984942,0.5094962319699611,10.0
560,2017-02-17,2017-03-10,53.0,AMBA,Call,3.63,0.40866,55.470001,0.057494866529774126,0.4174496784253298,9.0
561,2017-02-17,2017-03-10,56.0,AMBA,Call,2.1,0.4487100000000001,55.470001,0.057494866529774126,0.4406709971383566,7.0
562,2017-02-17,2017-03-10,58.0,AMBA,Call,1.4,0.45036,55.470001,0.057494866529774126,0.4526552252367184,8.0
563,2017-02-17,2017-03-10,58.5,AMBA,Call,1.3,0.4587,55.470001,0.057494866529774126,0.46377455850384613,9.0
564,2017-02-17,2017-03-10,59.5,AMBA,Call,1.04,0.4678100000000001,55.470001,0.057494866529774126,0.46639369603773306,9.0
565,2017-02-17,2017-03-24,52.5,AMBA,Call,4.64,0.43028,55.470001,0.09582477754962354,0.4354774595527433,8.0
566,2017-02-17,2017-03-03,51.0,AMBA,Put,0.74,0.56037,55.470001,0.03832991101984942,0.5598137077278109,10.0
567,2017-02-17,2017-03-03,51.5,AMBA,Put,0.8,0.5380699999999999,55.470001,0.03832991101984942,0.5397304351833002,10.0
568,2017-02-17,2017-03-03,52.0,AMBA,Put,1.05,0.57129,55.470001,0.03832991101984942,0.5721887050817837,9.0
569,2017-02-17,2017-03-10,51.0,AMBA,Put,1.05,0.53072,55.470001,0.057494866529774126,0.5359251911372578,9.0
570,2017-02-17,2017-03-10,53.0,AMBA,Put,1.7,0.52878,55.470001,0.057494866529774126,0.5338455241041304,8.0
571,2017-02-17,2017-03-10,53.5,AMBA,Put,1.68,0.49055,55.470001,0.057494866529774126,0.48979623954918833,8.0
572,2017-02-17,2017-03-24,54.0,AMBA,Put,2.37,0.45791,55.470001,0.09582477754962354,0.45319217200069306,7.0
573,2017-02-17,2017-03-24,55.0,AMBA,Put,2.85,0.46087,55.470001,0.09582477754962354,0.4537496698866283,6.0
574,2017-02-17,2018-01-19,55.0,AMBA,Put,9.4,0.47215,55.470001,0.919917864476386,0.46658010705693237,7.0
575,2017-02-17,2017-03-17,48.0,AMED,Call,1.93,0.35853,47.939999,0.07665982203969883,0.36838807019457404,6.0
576,2017-02-17,2017-03-17,48.0,AMED,Put,2.28,0.42992,47.939999,0.07665982203969883,0.4266919892639729,6.0
577,2017-02-17,2017-02-24,47.0,AAL,Call,0.54,0.21867,46.91,0.01916495550992471,0.22435096913815358,6.0
578,2017-02-17,2017-02-24,47.5,AAL,Call,0.34,0.21872,46.91,0.01916495550992471,0.22512304154697213,8.0
579,2017-02-17,2017-02-24,48.0,AAL,Call,0.2,0.21872,46.91,0.01916495550992471,0.22542949597119655,9.0
580,2017-02-17,2017-02-24,50.0,AAL,Call,0.04,0.28587,46.91,0.01916495550992471,0.2809108876755299,12.0
581,2017-02-17,2017-02-24,42.5,AAL,Put,0.02,0.35438000000000003,46.91,0.01916495550992471,0.3606580379116261,14.0
582,2017-02-17,2017-02-24,43.5,AAL,Put,0.03,0.30384,46.91,0.01916495550992471,0.3090141330117327,13.0
583,2017-02-17,2017-02-24,44.5,AAL,Put,0.08,0.28004,46.91,0.01916495550992471,0.28936107170928477,11.0
584,2017-02-17,2017-02-24,45.5,AAL,Put,0.17,0.24989,46.91,0.01916495550992471,0.252797675777184,10.0
585,2017-02-17,2017-02-24,46.0,AAL,Put,0.27,0.2474,46.91,0.01916495550992471,0.24301735746904704,9.0
586,2017-02-17,2017-02-24,47.0,AAL,Put,0.69,0.24997,46.91,0.01916495550992471,0.24926758028599333,6.0
587,2017-02-17,2017-02-24,47.5,AAL,Put,1.01,0.24997,46.91,0.01916495550992471,0.2598644221832137,8.0
588,2017-02-17,2017-03-03,51.0,AAL,Call,0.17,0.33673000000000003,46.91,0.03832991101984942,0.34363705518237847,11.0
589,2017-02-17,2017-03-10,46.0,AAL,Call,1.72,0.27685,46.91,0.057494866529774126,0.2706764188006622,8.0
590,2017-02-17,2017-03-10,49.5,AAL,Call,0.36,0.27438,46.91,0.057494866529774126,0.27055519881847767,10.0
591,2017-02-17,2017-03-10,50.5,AAL,Call,0.23,0.28153,46.91,0.057494866529774126,0.28126603500346364,11.0
592,2017-02-17,2017-03-10,51.5,AAL,Call,0.21,0.32292,46.91,0.057494866529774126,0.32180195219203084,11.0
593,2017-02-17,2017-03-17,43.0,AAL,Call,4.1,0.26346,46.91,0.07665982203969883,0.2589424066362621,11.0
594,2017-02-17,2017-03-17,49.0,AAL,Call,0.65,0.28086,46.91,0.07665982203969883,0.27531212773462843,9.0
595,2017-02-17,2017-03-24,44.5,AAL,Call,3.01,0.26104,46.91,0.09582477754962354,0.2640314807122528,9.0
596,2017-02-17,2017-03-24,45.0,AAL,Call,2.78,0.29833000000000004,46.91,0.09582477754962354,0.28848276442541254,9.0
597,2017-02-17,2017-03-03,43.0,AAL,Put,0.13,0.34336,46.91,0.03832991101984942,0.3379123734049151,11.0
598,2017-02-17,2017-03-03,46.5,AAL,Put,0.85,0.27788,46.91,0.03832991101984942,0.2868446316467844,7.0
599,2017-02-17,2017-03-10,49.0,AAL,Put,2.88,0.35241,46.91,0.057494866529774126,0.3570484562682337,9.0
600,2017-02-17,2017-03-17,48.0,AAL,Put,2.1,0.29426,46.91,0.07665982203969883,0.28703967076174286,8.0
601,2017-02-17,2017-03-24,43.5,AAL,Put,0.52,0.30889,46.91,0.09582477754962354,0.3079082550801376,10.0
602,2017-02-17,2017-03-24,44.0,AAL,Put,0.55,0.2902,46.91,0.09582477754962354,0.28675202028443536,10.0
603,2017-02-17,2017-03-24,48.5,AAL,Put,2.58,0.27645,46.91,0.09582477754962354,0.2856558319197083,8.0
604,2017-02-17,2017-05-19,44.0,AAL,Put,1.84,0.35014,46.91,0.24914442162902126,0.34316889425341207,8.0
605,2017-02-17,2017-05-19,49.0,AAL,Put,4.15,0.32092,46.91,0.24914442162902126,0.31766883699434967,8.0
606,2017-02-17,2017-05-19,50.0,AAL,Put,4.87,0.33187,46.91,0.24914442162902126,0.3246031095390986,8.0
607,2017-02-17,2017-08-18,49.0,AAL,Put,5.4,0.33235,46.91,0.4982888432580425,0.32290915966193623,7.0
608,2017-02-17,2017-08-18,50.0,AAL,Put,6.0,0.32959,46.91,0.4982888432580425,0.3205351731747327,8.0
609,2017-02-17,2017-03-17,22.5,APEI,Put,1.1,0.7407100000000001,24.4,0.07665982203969883,0.7369137342221578,9.0
610,2017-02-17,2017-03-17,7.0,AMSC,Put,0.61,0.53225,6.62,0.07665982203969883,0.5229520847544972,8.0
611,2017-02-17,2017-03-17,85.0,AMWD,Call,0.5,0.29502,77.75,0.07665982203969883,0.301499415329883,11.0
612,2017-02-17,2017-03-17,50.0,ABCB,Call,0.7,0.22079,48.75,0.07665982203969883,0.22337212440290818,8.0
613,2017-02-17,2017-02-24,172.5,AMGN,Call,1.8,0.14608,173.28999299999995,0.01916495550992471,0.14231302415562383,7.0
614,2017-02-17,2017-02-24,157.5,AMGN,Put,0.05,0.32262,173.28999299999995,0.01916495550992471,0.3302938971037189,14.0
615,2017-02-17,2017-02-24,167.5,AMGN,Put,0.17,0.17311,173.28999299999995,0.01916495550992471,0.1807818529509876,11.0
616,2017-02-17,2017-03-03,177.5,AMGN,Call,0.62,0.15186,173.28999299999995,0.03832991101984942,0.1512881600422726,9.0
617,2017-02-17,2017-03-03,185.0,AMGN,Call,0.12,0.2027,173.28999299999995,0.03832991101984942,0.1941857760453174,13.0
618,2017-02-17,2017-03-17,165.0,AMGN,Call,9.11,0.18275,173.28999299999995,0.07665982203969883,0.18374747160289673,10.0
619,2017-02-17,2017-03-17,170.0,AMGN,Call,5.61,0.19028,173.28999299999995,0.07665982203969883,0.19482206804746646,8.0
620,2017-02-17,2017-03-17,175.0,AMGN,Call,2.85,0.18829,173.28999299999995,0.07665982203969883,0.18784463158793974,7.0
621,2017-02-17,2017-03-17,190.0,AMGN,Call,0.13,0.18586,173.28999299999995,0.07665982203969883,0.18347304585145877,13.0
622,2017-02-17,2017-03-03,167.5,AMGN,Put,0.55,0.18711,173.28999299999995,0.03832991101984942,0.18243926300013538,10.0
623,2017-02-17,2017-03-10,160.0,AMGN,Put,0.25,0.21872,173.28999299999995,0.057494866529774126,0.22061103212094313,12.0
624,2017-02-17,2017-03-10,162.5,AMGN,Put,0.39,0.21571,173.28999299999995,0.057494866529774126,0.2086959070271035,11.0
625,2017-02-17,2017-03-10,165.0,AMGN,Put,0.65,0.1972,173.28999299999995,0.057494866529774126,0.20105697420055796,10.0
626,2017-02-17,2017-03-17,170.0,AMGN,Put,2.4,0.20924,173.28999299999995,0.07665982203969883,0.20298064112535338,8.0
627,2017-02-17,2017-03-24,160.0,AMGN,Put,0.98,0.24997,173.28999299999995,0.09582477754962354,0.24842078448702953,10.0
628,2017-02-17,2017-03-24,162.5,AMGN,Put,1.11,0.22263,173.28999299999995,0.09582477754962354,0.22498539453697367,10.0
629,2017-02-17,2017-04-21,170.0,AMGN,Call,7.46,0.18702,173.28999299999995,0.17248459958932238,0.1961409378326392,7.0
630,2017-02-17,2017-04-21,180.0,AMGN,Call,2.74,0.18003,173.28999299999995,0.17248459958932238,0.18451124302519048,8.0
631,2017-02-17,2017-04-21,190.0,AMGN,Call,0.69,0.1713,173.28999299999995,0.17248459958932238,0.1771769751705665,11.0
632,2017-02-17,2017-04-21,175.0,AMGN,Put,6.61,0.2055,173.28999299999995,0.17248459958932238,0.20106241157650348,7.0
633,2017-02-17,2017-04-21,180.0,AMGN,Put,9.4,0.18028,173.28999299999995,0.17248459958932238,0.1885472175940051,8.0
634,2017-02-17,2017-06-16,180.0,AMGN,Put,13.9,0.24997,173.28999299999995,0.3258042436687201,0.2584620932123666,8.0
635,2017-02-17,2017-07-21,160.0,AMGN,Put,4.9,0.24155,173.28999299999995,0.4216290212183436,0.23951452403223877,9.0
636,2017-02-17,2019-01-18,175.0,AMGN,Put,29.65,0.31863,173.28999299999995,1.9164955509924708,0.31196027072229715,7.0
637,2017-02-17,2017-06-16,11.0,AMKR,Call,0.59,0.40946,10.05,0.3258042436687201,0.4133142742939465,8.0
638,2017-02-17,2017-09-15,10.0,AMKR,Put,1.5,0.51176,10.05,0.5749486652977412,0.5114200289215297,6.0
639,2017-02-17,2017-03-17,27.5,AFSI,Put,0.95,0.28541,27.34,0.07665982203969883,0.2884492280915686,6.0
640,2017-02-17,2017-03-17,30.0,AFSI,Put,2.8,0.29945,27.34,0.07665982203969883,0.2956027638830677,11.0
641,2017-02-17,2017-03-17,85.0,ADI,Call,0.5,0.15031,82.480003,0.07665982203969883,0.15224649706203797,9.0
642,2017-02-17,2017-03-17,87.5,ADI,Call,0.18,0.16853,82.480003,0.07665982203969883,0.1644193403584229,11.0
643,2017-02-17,2017-03-17,75.0,ADI,Put,0.25,0.26394,82.480003,0.07665982203969883,0.2617312453204884,11.0
644,2017-02-17,2017-03-17,80.0,ADI,Put,1.05,0.23045,82.480003,0.07665982203969883,0.23048165546099544,8.0
645,2017-02-17,2017-06-16,75.0,ADI,Put,2.3,0.29832,82.480003,0.3258042436687201,0.29351069668553886,9.0
646,2017-02-17,2017-09-15,75.0,ADI,Put,3.41,0.28456,82.480003,0.5749486652977412,0.2761440005924268,8.0
647,2017-02-17,2017-09-15,77.5,ADI,Put,4.3,0.26521,82.480003,0.5749486652977412,0.2727474707728889,8.0
648,2017-02-17,2019-01-18,75.0,ADI,Call,9.2,0.08506,82.480003,1.9164955509924708,0.0871293184338426,10.0
649,2017-02-17,2017-06-16,45.0,ANIK,Put,1.85,0.33321,48.98,0.3258042436687201,0.32903562192443414,9.0
650,2017-02-17,2017-03-17,100.0,ANSS,Call,2.4,0.19875,100.269997,0.07665982203969883,0.20280881939355977,6.0
651,2017-02-17,2017-04-21,105.0,ANSS,Call,1.6,0.2003,100.269997,0.17248459958932238,0.20203122902635676,9.0
652,2017-02-17,2017-02-24,136.0,AAPL,Call,0.87,0.13276,135.720001,0.01916495550992471,0.13298945434778262,6.0
653,2017-02-17,2017-02-24,137.0,AAPL,Call,0.51,0.13192,135.720001,0.01916495550992471,0.13555849915535223,8.0
654,2017-02-17,2017-02-24,138.0,AAPL,Call,0.3,0.147,135.720001,0.01916495550992471,0.14203917532647697,10.0
655,2017-02-17,2017-02-24,142.0,AAPL,Call,0.04,0.17922000000000002,135.720001,0.01916495550992471,0.17433821408623235,13.0
656,2017-02-17,2017-02-24,143.0,AAPL,Call,0.03,0.19488,135.720001,0.01916495550992471,0.18755341866433795,14.0
657,2017-02-17,2017-02-24,124.0,AAPL,Put,0.03,0.30884,135.720001,0.01916495550992471,0.3027627880876191,14.0
658,2017-02-17,2017-02-24,127.0,AAPL,Put,0.04,0.24997,135.720001,0.01916495550992471,0.24311501634919624,14.0
659,2017-02-17,2017-02-24,128.0,AAPL,Put,0.04,0.21872,135.720001,0.01916495550992471,0.21870677391920376,13.0
660,2017-02-17,2017-02-24,129.0,AAPL,Put,0.06,0.20325,135.720001,0.01916495550992471,0.20859336351304128,13.0
661,2017-02-17,2017-02-24,130.0,AAPL,Put,0.06,0.19177,135.720001,0.01916495550992471,0.1824048753570273,13.0
662,2017-02-17,2017-02-24,132.0,AAPL,Put,0.14,0.15239,135.720001,0.01916495550992471,0.1578393120299921,11.0
663,2017-02-17,2017-02-24,134.0,AAPL,Put,0.43,0.13928,135.720001,0.01916495550992471,0.14541379450281616,9.0
664,2017-02-17,2017-03-03,130.0,AAPL,Call,5.95,0.17202,135.720001,0.03832991101984942,0.17081341495544025,11.0
665,2017-02-17,2017-03-03,132.0,AAPL,Call,4.15,0.15411,135.720001,0.03832991101984942,0.15691429216977593,10.0
666,2017-02-17,2017-03-03,133.0,AAPL,Call,3.35,0.156,135.720001,0.03832991101984942,0.1544539076610687,9.0
667,2017-02-17,2017-03-03,134.0,AAPL,Call,2.61,0.15533,135.720001,0.03832991101984942,0.150662591197571,8.0
668,2017-02-17,2017-03-03,140.0,AAPL,Call,0.36,0.16326,135.720001,0.03832991101984942,0.15847801385618332,10.0
669,2017-02-17,2017-03-03,143.0,AAPL,Call,0.13,0.18024,135.720001,0.03832991101984942,0.1738935519916283,12.0
670,2017-02-17,2017-03-03,144.0,AAPL,Call,0.09,0.1829,135.720001,0.03832991101984942,0.17783565508659424,13.0
671,2017-02-17,2017-03-03,145.0,AAPL,Call,0.07,0.18436,135.720001,0.03832991101984942,0.18556845328977378,13.0
672,2017-02-17,2017-03-10,129.0,AAPL,Call,6.99,0.16662000000000002,135.720001,0.057494866529774126,0.16315552505536213,11.0
673,2017-02-17,2017-03-10,130.0,AAPL,Call,6.02,0.15467999999999998,135.720001,0.057494866529774126,0.14959362187023567,11.0
674,2017-02-17,2017-03-10,131.0,AAPL,Call,5.09,0.14356,135.720001,0.057494866529774126,0.14029328251846795,10.0
675,2017-02-17,2017-03-10,133.0,AAPL,Call,3.7,0.15989,135.720001,0.057494866529774126,0.15795795542327817,8.0
676,2017-02-17,2017-03-10,134.0,AAPL,Call,2.87,0.15050999999999998,135.720001,0.057494866529774126,0.14420860322259457,8.0
677,2017-02-17,2017-03-10,137.0,AAPL,Call,1.36,0.14552,135.720001,0.057494866529774126,0.14697553529046478,7.0
678,2017-02-17,2017-03-10,140.0,AAPL,Call,0.6,0.15085,135.720001,0.057494866529774126,0.1564670264266329,10.0
679,2017-02-17,2017-03-10,142.0,AAPL,Call,0.3,0.16022,135.720001,0.057494866529774126,0.1574906815314841,11.0
680,2017-02-17,2017-03-10,144.0,AAPL,Call,0.25,0.18386,135.720001,0.057494866529774126,0.18214650023902573,11.0
681,2017-02-17,2017-03-10,145.0,AAPL,Call,0.14,0.17895999999999998,135.720001,0.057494866529774126,0.17319697893809363,12.0
