,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ridder,ridder_steps
36,2017-02-17,2017-02-24,46.0,ATVI,Call,0.18,0.17453,45.330002,0.01916495550992471,0.17210379115873922,7.0
37,2017-02-17,2017-02-24,46.5,ATVI,Call,0.09,0.17819000000000002,45.330002,0.01916495550992471,0.17870709541245489,8.0
38,2017-02-17,2017-02-24,47.5,ATVI,Call,0.03,0.20976,45.330002,0.01916495550992471,0.20861431872824954,9.0
39,2017-02-17,2017-02-24,43.0,ATVI,Put,0.04,0.24052,45.330002,0.01916495550992471,0.24727379093228624,9.0
40,2017-02-17,2017-02-24,45.0,ATVI,Put,0.29,0.1754,45.330002,0.01916495550992471,0.1751895397575474,6.0
41,2017-02-17,2017-02-24,46.0,ATVI,Put,0.88,0.18341,45.330002,0.01916495550992471,0.18829471385368418,7.0
42,2017-02-17,2017-03-03,47.0,ATVI,Call,0.15,0.18599,45.330002,0.03832991101984942,0.1890614553821875,8.0
43,2017-02-17,2017-03-03,48.5,ATVI,Call,0.15,0.29279,45.330002,0.03832991101984942,0.28818474885238143,9.0
44,2017-02-17,2017-03-10,45.5,ATVI,Call,0.73,0.17640999999999998,45.330002,0.057494866529774126,0.18557783847466253,6.0
45,2017-02-17,2017-03-10,46.0,ATVI,Call,0.59,0.19557,45.330002,0.057494866529774126,0.20142584906033234,6.0
46,2017-02-17,2017-03-10,47.0,ATVI,Call,0.25,0.1859,45.330002,0.057494866529774126,0.18746116582435213,8.0
47,2017-02-17,2017-03-17,44.0,ATVI,Call,1.78,0.18981,45.330002,0.07665982203969883,0.19466083780030907,7.0
48,2017-02-17,2017-03-17,45.0,ATVI,Call,1.18,0.20936,45.330002,0.07665982203969883,0.1998652847838781,5.0
49,2017-02-17,2017-03-17,46.0,ATVI,Call,0.7,0.19643,45.330002,0.07665982203969883,0.19678296568171405,5.0
50,2017-02-17,2017-03-17,47.0,ATVI,Call,0.39,0.18872,45.330002,0.07665982203969883,0.1977369734272058,7.0
51,2017-02-17,2017-03-24,44.0,ATVI,Call,1.87,0.19498,45.330002,0.09582477754962354,0.19232199229175434,6.0
52,2017-02-17,2017-03-24,45.5,ATVI,Call,0.94,0.17945,45.330002,0.09582477754962354,0.18057369662869666,6.0
53,2017-02-17,2017-03-03,43.5,ATVI,Put,0.16,0.20667,45.330002,0.03832991101984942,0.21470274268291034,8.0
54,2017-02-17,2017-03-03,44.0,ATVI,Put,0.25,0.20241,45.330002,0.03832991101984942,0.21012797728333682,7.0
55,2017-02-17,2017-03-03,46.0,ATVI,Put,1.11,0.20073,45.330002,0.03832991101984942,0.20538795008530195,6.0
56,2017-02-17,2017-03-10,43.0,ATVI,Put,0.24,0.2481,45.330002,0.057494866529774126,0.2381970618152347,8.0
57,2017-02-17,2017-03-10,43.5,ATVI,Put,0.28,0.21465,45.330002,0.057494866529774126,0.21736403125982784,8.0
58,2017-02-17,2017-03-10,44.5,ATVI,Put,0.57,0.21031,45.330002,0.057494866529774126,0.216832205885592,6.0
59,2017-02-17,2017-03-17,42.0,ATVI,Put,0.18,0.24997,45.330002,0.07665982203969883,0.24059617689803917,9.0
60,2017-02-17,2017-03-17,43.0,ATVI,Put,0.29,0.21872,45.330002,0.07665982203969883,0.22186023368600333,8.0
61,2017-02-17,2017-03-17,44.0,ATVI,Put,0.55,0.21872,45.330002,0.07665982203969883,0.22185535868929795,6.0
62,2017-02-17,2017-03-17,45.0,ATVI,Put,0.86,0.2032,45.330002,0.07665982203969883,0.20538177464825277,5.0
63,2017-02-17,2017-03-17,46.0,ATVI,Put,1.42,0.21509,45.330002,0.07665982203969883,0.21063726953510106,5.0
64,2017-02-17,2017-03-17,47.0,ATVI,Put,2.13,0.21039,45.330002,0.07665982203969883,0.21869161704067464,7.0
65,2017-02-17,2017-03-24,42.0,ATVI,Put,0.29,0.24997,45.330002,0.09582477754962354,0.2513998383434692,8.0
66,2017-02-17,2017-03-24,43.0,ATVI,Put,0.4,0.21872,45.330002,0.09582477754962354,0.2266942021932624,7.0
67,2017-02-17,2017-03-24,43.5,ATVI,Put,0.6,0.24997,45.330002,0.09582477754962354,0.24168205213737265,7.0
68,2017-02-17,2017-03-24,44.0,ATVI,Put,0.62,0.21872,45.330002,0.09582477754962354,0.21293126151433123,6.0
69,2017-02-17,2017-03-24,44.5,ATVI,Put,0.78,0.21298000000000006,45.330002,0.09582477754962354,0.20852481007067833,6.0
70,2017-02-17,2017-03-24,45.0,ATVI,Put,1.03,0.20612,45.330002,0.09582477754962354,0.21480171472366955,6.0
71,2017-02-17,2017-05-19,42.0,ATVI,Call,4.0,0.20944,45.330002,0.24914442162902126,0.21121252380996963,7.0
72,2017-02-17,2017-05-19,43.0,ATVI,Call,3.56,0.24112,45.330002,0.24914442162902126,0.24625140040050209,6.0
73,2017-02-17,2017-05-19,44.0,ATVI,Call,2.95,0.23824,45.330002,0.24914442162902126,0.2463583069840249,5.0
74,2017-02-17,2017-05-19,48.0,ATVI,Call,1.19,0.24997,45.330002,0.24914442162902126,0.2435037018071168,6.0
75,2017-02-17,2017-05-19,44.0,ATVI,Put,1.87,0.27589,45.330002,0.24914442162902126,0.2816956469799509,5.0
76,2017-02-17,2017-05-19,47.0,ATVI,Put,3.6,0.30505,45.330002,0.24914442162902126,0.2962176123968153,5.0
77,2017-02-17,2017-05-19,49.0,ATVI,Put,4.9,0.28968,45.330002,0.24914442162902126,0.29057306742457867,7.0
78,2017-02-17,2017-08-18,48.0,ATVI,Call,2.14,0.24997,45.330002,0.4982888432580425,0.24858991188394838,5.0
79,2017-02-17,2017-08-18,49.0,ATVI,Call,1.81,0.24997,45.330002,0.4982888432580425,0.24796988840218123,6.0
80,2017-02-17,2017-08-18,42.0,ATVI,Put,2.09,0.2904,45.330002,0.4982888432580425,0.2893511170800174,6.0
81,2017-02-17,2017-03-17,110.0,ADBE,Put,0.5,0.2666,119.669998,0.07665982203969883,0.2621057117712767,9.0
82,2017-02-17,2017-03-17,115.0,ADBE,Put,1.29,0.24542,119.669998,0.07665982203969883,0.23870130499343967,7.0
83,2017-02-17,2017-04-21,115.0,ADBE,Call,6.78,0.20888,119.669998,0.17248459958932238,0.20311709063269298,6.0
84,2017-02-17,2017-04-21,115.0,ADBE,Put,2.25,0.21872,119.669998,0.17248459958932238,0.21685380009883773,6.0
85,2017-02-17,2017-07-21,125.0,ADBE,Call,4.59,0.22132,119.669998,0.4216290212183436,0.21584543035633688,5.0
86,2017-02-17,2017-07-21,130.0,ADBE,Call,2.77,0.207,119.669998,0.4216290212183436,0.20513997794737476,7.0
87,2017-02-17,2017-07-21,125.0,ADBE,Put,9.7,0.22625,119.669998,0.4216290212183436,0.2172758494919718,5.0
88,2017-02-17,2017-07-21,130.0,ADBE,Put,13.35,0.21872,119.669998,0.4216290212183436,0.22437734026460032,6.0
89,2017-02-17,2018-01-19,130.0,ADBE,Call,6.92,0.22542,119.669998,0.919917864476386,0.23386675833004303,7.0
90,2017-02-17,2018-01-19,115.0,ADBE,Put,8.75,0.24962,119.669998,0.919917864476386,0.2496953052006342,7.0
91,2017-02-17,2018-01-19,125.0,ADBE,Put,14.1,0.24769,119.669998,0.919917864476386,0.2482943569749858,7.0
92,2017-02-17,2019-01-18,110.0,ADBE,Put,15.45,0.32172,119.669998,1.9164955509924708,0.32550180877486873,7.0
93,2017-02-17,2017-08-18,23.0,ADTN,Call,1.15,0.27822,21.700001,0.4982888432580425,0.27085844446280477,5.0
94,2017-02-17,2017-07-21,12.5,ADRO,Call,2.0,0.74051,11.8,0.4216290212183436,0.7457406117190424,6.0
95,2017-02-17,2017-03-17,65.0,AEIS,Put,3.83,0.22311,61.560001,0.07665982203969883,0.22387052787955652,8.0
96,2017-02-17,2017-04-21,60.0,AEIS,Call,4.0,0.31472,61.560001,0.17248459958932238,0.31100921988752156,5.0
97,2017-02-17,2017-04-21,65.0,AEIS,Call,1.45,0.26976999999999995,61.560001,0.17248459958932238,0.2698120085495548,6.0
98,2017-02-17,2017-07-21,60.0,AEIS,Put,3.9,0.2891,61.560001,0.4216290212183436,0.29899670847984194,7.0
99,2017-02-17,2017-02-24,12.5,AMD,Put,0.08,0.41802,13.13,0.01916495550992471,0.4153534146305151,8.0
100,2017-02-17,2017-03-03,13.0,AMD,Call,0.52,0.43714,13.13,0.03832991101984942,0.44181398537044647,5.0
101,2017-02-17,2017-03-03,13.5,AMD,Call,0.32,0.45949,13.13,0.03832991101984942,0.46329549808814946,6.0
102,2017-02-17,2017-03-17,13.0,AMD,Call,0.77,0.4931100000000001,13.13,0.07665982203969883,0.4858269283328042,4.0
103,2017-02-17,2017-03-17,14.0,AMD,Call,0.38,0.49846,13.13,0.07665982203969883,0.4895585120863827,6.0
104,2017-02-17,2017-03-10,12.0,AMD,Put,0.18,0.4806,13.13,0.057494866529774126,0.481937692355313,7.0
105,2017-02-17,2017-03-24,12.0,AMD,Put,0.33,0.50425,13.13,0.09582477754962354,0.4958452558992306,7.0
106,2017-02-17,2017-03-24,12.5,AMD,Put,0.5,0.49334,13.13,0.09582477754962354,0.4916129379441595,6.0
107,2017-02-17,2017-03-24,13.5,AMD,Put,1.05,0.51403,13.13,0.09582477754962354,0.5212848684303355,5.0
108,2017-02-17,2017-02-24,19.5,AGNC,Put,0.23,0.20382,19.49,0.01916495550992471,0.20983898147429145,5.0
109,2017-02-17,2017-03-03,20.0,AGNC,Call,0.02,0.11077,19.49,0.03832991101984942,0.10407905494000659,9.0
110,2017-02-17,2017-03-17,21.0,AGNC,Put,1.71,0.31909,19.49,0.07665982203969883,0.3242822479467679,8.0
111,2017-02-17,2017-06-16,21.0,AGNC,Call,0.07,0.09882,19.49,0.3258042436687201,0.10702773845040324,8.0
112,2017-02-17,2017-06-16,19.0,AGNC,Put,0.72,0.21872,19.49,0.3258042436687201,0.2189383924360122,7.0
113,2017-02-17,2017-02-24,64.0,AKAM,Call,0.17,0.20385,62.34,0.01916495550992471,0.2038266990145009,8.0
114,2017-02-17,2017-02-24,65.5,AKAM,Call,0.03,0.20416,62.34,0.01916495550992471,0.2048211349513969,9.0
115,2017-02-17,2017-02-24,66.5,AKAM,Call,0.18,0.37646,62.34,0.01916495550992471,0.37999516294751573,9.0
116,2017-02-17,2017-02-24,59.0,AKAM,Put,0.12,0.30582,62.34,0.01916495550992471,0.30848656395996843,9.0
117,2017-02-17,2017-02-24,61.5,AKAM,Put,0.32,0.18724,62.34,0.01916495550992471,0.19251565325214656,6.0
118,2017-02-17,2017-03-03,66.5,AKAM,Call,0.1,0.22365,62.34,0.03832991101984942,0.23034291163129422,9.0
119,2017-02-17,2017-03-17,60.0,AKAM,Call,2.95,0.21641,62.34,0.07665982203969883,0.2187869035322613,7.0
120,2017-02-17,2017-03-24,64.0,AKAM,Call,1.13,0.23086,62.34,0.09582477754962354,0.2347602141339819,6.0
121,2017-02-17,2017-03-24,66.0,AKAM,Call,0.43,0.20857,62.34,0.09582477754962354,0.207804282571153,8.0
122,2017-02-17,2017-03-03,61.0,AKAM,Put,0.49,0.21779,62.34,0.03832991101984942,0.21336377362275954,7.0
123,2017-02-17,2017-03-10,57.5,AKAM,Put,0.17,0.25943,62.34,0.057494866529774126,0.26020054431730666,9.0
124,2017-02-17,2017-03-10,59.5,AKAM,Put,0.33,0.21855,62.34,0.057494866529774126,0.22028161298318405,8.0
125,2017-02-17,2017-03-10,61.5,AKAM,Put,0.86,0.21024,62.34,0.057494866529774126,0.20974017225582348,6.0
126,2017-02-17,2017-03-10,62.0,AKAM,Put,1.09,0.219,62.34,0.057494866529774126,0.21206260382987802,5.0
127,2017-02-17,2017-03-17,60.0,AKAM,Put,0.67,0.22625,62.34,0.07665982203969883,0.23366040514869243,7.0
128,2017-02-17,2017-03-24,59.0,AKAM,Put,0.46,0.21872,62.34,0.09582477754962354,0.21574499515625145,8.0
129,2017-02-17,2017-03-24,60.0,AKAM,Put,0.8,0.22922,62.34,0.09582477754962354,0.229528178755626,7.0
130,2017-02-17,2017-03-24,64.0,AKAM,Put,2.6,0.21872,62.34,0.09582477754962354,0.21284415104377746,6.0
131,2017-02-17,2017-08-18,67.5,AKAM,Call,3.49,0.30494,62.34,0.4982888432580425,0.30954738599409315,6.0
132,2017-02-17,2017-06-16,22.5,AKRX,Call,2.2,0.50913,21.780001,0.3258042436687201,0.5034129462374701,6.0
133,2017-02-17,2018-01-19,20.0,AKRX,Call,5.0,0.5111899999999999,21.780001,0.919917864476386,0.5060983682104112,7.0
134,2017-02-17,2018-01-19,20.0,AKRX,Put,3.2,0.51653,21.780001,0.919917864476386,0.5155394050801967,7.0
135,2017-02-17,2017-09-15,27.5,ALRM,Put,3.1,0.46793,29.27,0.5749486652977412,0.46390020902670054,6.0
136,2017-02-17,2017-02-24,128.0,ALXN,Call,2.44,0.27373000000000003,128.820007,0.01916495550992471,0.2815244896601187,5.0
137,2017-02-17,2017-02-24,123.0,ALXN,Put,0.45,0.3194,128.820007,0.01916495550992471,0.3260523567532228,8.0
138,2017-02-17,2017-03-10,135.0,ALXN,Call,1.4,0.28449,128.820007,0.057494866529774126,0.29217902660645384,7.0
139,2017-02-17,2017-03-10,140.0,ALXN,Call,0.6,0.29157,128.820007,0.057494866529774126,0.3006041266383712,9.0
140,2017-02-17,2017-03-17,125.0,ALXN,Call,6.7,0.33113000000000004,128.820007,0.07665982203969883,0.3215106012467407,6.0
141,2017-02-17,2017-03-17,135.0,ALXN,Call,1.82,0.28664,128.820007,0.07665982203969883,0.2877886991121685,7.0
142,2017-02-17,2017-03-24,128.0,ALXN,Call,5.4,0.31079,128.820007,0.09582477754962354,0.3121441992772312,6.0
143,2017-02-17,2017-03-03,122.0,ALXN,Put,2.0,0.47679,128.820007,0.03832991101984942,0.474145518796755,7.0
144,2017-02-17,2017-03-17,120.0,ALXN,Put,1.8,0.36346,128.820007,0.07665982203969883,0.3671789764419437,7.0
145,2017-02-17,2017-05-19,120.0,ALXN,Call,14.2,0.36611,128.820007,0.24914442162902126,0.3647441972358125,6.0
146,2017-02-17,2017-05-19,130.0,ALXN,Call,8.0,0.33039,128.820007,0.24914442162902126,0.3304069292220878,6.0
147,2017-02-17,2017-05-19,140.0,ALXN,Call,4.8,0.35431,128.820007,0.24914442162902126,0.34770756710879497,6.0
148,2017-02-17,2017-05-19,120.0,ALXN,Put,6.0,0.3989,128.820007,0.24914442162902126,0.39831173233632244,6.0
149,2017-02-17,2017-08-18,135.0,ALXN,Call,10.7,0.35885,128.820007,0.4982888432580425,0.36277282578319553,7.0
150,2017-02-17,2019-01-18,120.0,ALXN,Call,24.0,0.27424,128.820007,1.9164955509924708,0.2736478162993005,7.0
151,2017-02-17,2017-03-17,95.0,ALGN,Call,7.2,0.21838,101.769997,0.07665982203969883,0.2220153157040872,9.0
152,2017-02-17,2017-04-21,95.0,ALGN,Call,8.1,0.22492,101.769997,0.17248459958932238,0.22788430044012675,7.0
153,2017-02-17,2017-04-21,95.0,ALGN,Put,1.55,0.24313,101.769997,0.17248459958932238,0.2516114915549219,7.0
154,2017-02-17,2017-07-21,95.0,ALGN,Put,5.1,0.31827,101.769997,0.4216290212183436,0.3193637083913828,6.0
155,2017-02-17,2017-07-21,105.0,ALGN,Put,9.6,0.28981,101.769997,0.4216290212183436,0.2997429191685593,7.0
156,2017-02-17,2017-03-17,50.0,ALKS,Put,0.83,0.43731,54.57,0.07665982203969883,0.4295475197775947,7.0
157,2017-02-17,2017-03-17,55.0,ALKS,Put,2.63,0.39059,54.57,0.07665982203969883,0.40019808228166476,5.0
158,2017-02-17,2017-05-19,60.0,ALKS,Put,8.56,0.48318,54.57,0.24914442162902126,0.4813759185099601,6.0
159,2017-02-17,2017-08-18,55.0,ALKS,Put,6.56,0.421,54.57,0.4982888432580425,0.41765744187482307,6.0
160,2017-02-17,2017-03-17,175.0,ALGT,Put,8.47,0.35248,171.399994,0.07665982203969883,0.342711760918699,5.0
161,2017-02-17,2017-04-21,185.0,ALGT,Call,3.4,0.28983000000000003,171.399994,0.17248459958932238,0.2876209119948624,7.0
162,2017-02-17,2017-03-17,25.0,AMOT,Call,0.5,0.44712,23.24,0.07665982203969883,0.4409558456446173,7.0
163,2017-02-17,2017-09-15,5.0,ALLT,Put,0.67,0.4254600000000001,4.92,0.5749486652977412,0.4267889846233155,6.0
164,2017-02-17,2017-03-17,50.0,ALNY,Put,4.1,0.57655,48.279999,0.07665982203969883,0.5862026102719348,5.0
165,2017-02-17,2017-10-20,45.0,ALNY,Call,11.44,0.6428699999999999,48.279999,0.6707734428473648,0.6403416982325936,6.0
166,2017-02-17,2018-01-19,50.0,ALNY,Call,11.4,0.6654399999999999,48.279999,0.919917864476386,0.6574496448237473,6.0
167,2017-02-17,2017-02-24,820.0,GOOG,Call,9.5,0.0874,828.070007,0.01916495550992471,0.09308744859348024,6.0
168,2017-02-17,2017-02-24,835.0,GOOG,Call,1.75,0.10106,828.070007,0.01916495550992471,0.09456099897308391,6.0
169,2017-02-17,2017-02-24,842.5,GOOG,Call,0.51,0.09636,828.070007,0.01916495550992471,0.09583804656750917,9.0
170,2017-02-17,2017-02-24,847.5,GOOG,Call,0.6,0.11711,828.070007,0.01916495550992471,0.12432882648692073,9.0
171,2017-02-17,2017-02-24,860.0,GOOG,Call,0.1,0.13591,828.070007,0.01916495550992471,0.13018236041351341,9.0
172,2017-02-17,2017-02-24,770.0,GOOG,Put,0.19,0.24997,828.070007,0.01916495550992471,0.2526373631764343,9.0
173,2017-02-17,2017-02-24,772.5,GOOG,Put,0.1,0.21872,828.070007,0.01916495550992471,0.22196618220809222,8.0
174,2017-02-17,2017-02-24,787.5,GOOG,Put,0.85,0.2487,828.070007,0.01916495550992471,0.24617654132011238,6.0
175,2017-02-17,2017-02-24,792.5,GOOG,Put,0.16,0.15367999999999998,828.070007,0.01916495550992471,0.16033032940750058,9.0
176,2017-02-17,2017-02-24,795.0,GOOG,Put,0.25,0.1634,828.070007,0.01916495550992471,0.1624681548698126,9.0
177,2017-02-17,2017-02-24,797.5,GOOG,Put,0.51,0.17761,828.070007,0.01916495550992471,0.17526723728819008,9.0
178,2017-02-17,2017-02-24,805.0,GOOG,Put,0.35,0.11971,828.070007,0.01916495550992471,0.1290839986614352,9.0
179,2017-02-17,2017-02-24,812.5,GOOG,Put,0.94,0.12759,828.070007,0.01916495550992471,0.12380896318156785,8.0
180,2017-02-17,2017-02-24,817.5,GOOG,Put,1.35,0.1021,828.070007,0.01916495550992471,0.10911374107988232,7.0
181,2017-02-17,2017-02-24,820.0,GOOG,Put,2.13,0.11406,828.070007,0.01916495550992471,0.11480132143828535,6.0
182,2017-02-17,2017-02-24,822.5,GOOG,Put,2.8,0.10825,828.070007,0.01916495550992471,0.1127328458004784,6.0
183,2017-02-17,2017-02-24,825.0,GOOG,Put,3.53,0.10511,828.070007,0.01916495550992471,0.10835250621144779,5.0
184,2017-02-17,2017-02-24,827.5,GOOG,Put,4.9,0.10994,828.070007,0.01916495550992471,0.1141474729617112,5.0
185,2017-02-17,2017-03-03,807.5,GOOG,Call,22.0,0.10804,828.070007,0.03832991101984942,0.11719055380331465,8.0
186,2017-02-17,2017-03-03,815.0,GOOG,Call,15.4,0.11137,828.070007,0.03832991101984942,0.10675864884911367,7.0
187,2017-02-17,2017-03-03,820.0,GOOG,Call,12.0,0.11345,828.070007,0.03832991101984942,0.11103727873666218,6.0
188,2017-02-17,2017-03-03,822.5,GOOG,Call,10.8,0.11345,828.070007,0.03832991101984942,0.11784187406617426,5.0
189,2017-02-17,2017-03-03,825.0,GOOG,Call,8.9,0.11815,828.070007,0.03832991101984942,0.11108788868117676,5.0
190,2017-02-17,2017-03-03,827.5,GOOG,Call,7.11,0.10742,828.070007,0.03832991101984942,0.10425012644946989,6.0
191,2017-02-17,2017-03-03,830.0,GOOG,Call,6.5,0.11531,828.070007,0.03832991101984942,0.11354752906092117,6.0
192,2017-02-17,2017-03-03,837.5,GOOG,Call,3.4,0.1021,828.070007,0.03832991101984942,0.10904447258906633,6.0
193,2017-02-17,2017-03-03,840.0,GOOG,Call,2.7,0.11668,828.070007,0.03832991101984942,0.10874410219321816,6.0
194,2017-02-17,2017-03-03,842.5,GOOG,Call,2.39,0.11673,828.070007,0.03832991101984942,0.1142004222125522,7.0
195,2017-02-17,2017-03-03,845.0,GOOG,Call,2.02,0.12358,828.070007,0.03832991101984942,0.117153190285554,7.0
196,2017-02-17,2017-03-03,847.5,GOOG,Call,1.37,0.1021,828.070007,0.03832991101984942,0.11139566386352384,8.0
197,2017-02-17,2017-03-03,855.0,GOOG,Call,1.05,0.13691,828.070007,0.03832991101984942,0.1288832044004402,9.0
198,2017-02-17,2017-03-03,865.0,GOOG,Call,0.4,0.13953,828.070007,0.03832991101984942,0.13081087923967755,9.0
199,2017-02-17,2017-03-03,867.5,GOOG,Call,0.68,0.1597,828.070007,0.03832991101984942,0.1535750518369004,9.0
200,2017-02-17,2017-03-10,830.0,GOOG,Call,8.7,0.12356,828.070007,0.057494866529774126,0.12008804707542214,6.0
201,2017-02-17,2017-03-10,835.0,GOOG,Call,6.7,0.11668,828.070007,0.057494866529774126,0.12170869082672547,5.0
202,2017-02-17,2017-03-10,837.5,GOOG,Call,5.2,0.11701,828.070007,0.057494866529774126,0.11378947480294976,6.0
203,2017-02-17,2017-03-10,842.5,GOOG,Call,3.56,0.11668,828.070007,0.057494866529774126,0.11159778677492646,6.0
204,2017-02-17,2017-03-10,847.5,GOOG,Call,2.7,0.11668,828.070007,0.057494866529774126,0.11624159809958316,7.0
205,2017-02-17,2017-03-10,867.5,GOOG,Call,1.05,0.136,828.070007,0.057494866529774126,0.13850025826968934,9.0
206,2017-02-17,2017-03-10,890.0,GOOG,Call,0.35,0.15795,828.070007,0.057494866529774126,0.15703065564587293,9.0
207,2017-02-17,2017-03-17,810.0,GOOG,Call,23.2,0.12565,828.070007,0.07665982203969883,0.1304969246045105,6.0
208,2017-02-17,2017-03-17,815.0,GOOG,Call,20.1,0.12542,828.070007,0.07665982203969883,0.13519503132262684,6.0
209,2017-02-17,2017-03-17,830.0,GOOG,Call,10.6,0.11668,828.070007,0.07665982203969883,0.12438790309665475,6.0
210,2017-02-17,2017-03-17,835.0,GOOG,Call,8.6,0.13335,828.070007,0.07665982203969883,0.12639884326832096,5.0
211,2017-02-17,2017-03-17,880.0,GOOG,Call,0.55,0.1221,828.070007,0.07665982203969883,0.12819054259283577,9.0
212,2017-02-17,2017-03-17,905.0,GOOG,Call,0.15,0.14627,828.070007,0.07665982203969883,0.1427578199106404,9.0
213,2017-02-17,2017-03-24,815.0,GOOG,Call,18.93,0.10438,828.070007,0.09582477754962354,0.10750450506777373,6.0
214,2017-02-17,2017-03-24,825.0,GOOG,Call,14.78,0.13335,828.070007,0.09582477754962354,0.12714236509873045,6.0
215,2017-02-17,2017-03-24,830.0,GOOG,Call,12.5,0.13335,828.070007,0.09582477754962354,0.1294781531431642,6.0
216,2017-02-17,2017-03-24,840.0,GOOG,Call,7.6,0.11978,828.070007,0.09582477754962354,0.12168183891869769,6.0
