,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,brentq,brentq_steps
37,2/17/17,2/24/17,121.0,TLT,Call,0.43,0.10207999999999999,120.32,0.019164956,0.10730887059262556,7.0
38,2/17/17,3/3/17,121.5,TLT,Call,0.54,0.10207999999999999,120.32,0.038329911,0.10751923385834207,8.0
39,2/17/17,3/10/17,123.5,TLT,Call,0.29,0.10207999999999999,120.32,0.057494867000000005,0.11148931619779917,10.0
40,2/17/17,3/17/17,62.0,ACWI,Put,0.5,0.10207999999999999,62.419998,0.076659822,0.10183425239477865,7.0
41,2/17/17,2/24/17,817.5,GOOG,Put,1.35,0.1021,828.070007,0.019164956,0.10911373969706427,9.0
42,2/17/17,3/3/17,837.5,GOOG,Call,3.4,0.1021,828.070007,0.038329911,0.10904447261875629,8.0
43,2/17/17,3/3/17,847.5,GOOG,Call,1.37,0.1021,828.070007,0.038329911,0.11139566389172803,10.0
44,2/17/17,2/24/17,867.5,GOOGL,Call,0.24,0.1021,846.5499880000001,0.019164956,0.10483375352885994,12.0
45,2/17/17,3/10/17,34.5,CSCO,Call,0.09,0.1021,33.740002000000004,0.057494867000000005,0.1047525836075201,9.0
46,2/17/17,3/24/17,34.5,CSCO,Call,0.18,0.1021,33.740002000000004,0.09582477800000001,0.10899847656692999,9.0
47,2/17/17,2/24/17,75.5,CMCSA,Call,0.38,0.1021,75.32,0.019164956,0.11075463015779974,6.0
48,2/17/17,2/24/17,36.5,INTC,Call,0.2,0.1021,36.48,0.019164956,0.10328974257872262,6.0
49,2/17/17,6/16/17,54.0,SCZ,Call,0.75,0.1021,52.91,0.32580424399999997,0.09738127796250891,7.0
50,2/17/17,3/10/17,842.5,GOOGL,Call,10.5,0.10213,846.5499880000001,0.057494867000000005,0.10121339135035931,6.0
51,2/17/17,3/3/17,840.0,GOOGL,Call,11.15,0.10214,846.5499880000001,0.038329911,0.110993953811571,7.0
52,2/17/17,2/24/17,850.0,GOOGL,Call,2.9,0.10235,846.5499880000001,0.019164956,0.09349087489284139,7.0
53,2/17/17,2/24/17,35.5,INTC,Call,0.99,0.10253,36.48,0.019164956,0.10646208854573065,13.0
54,2/17/17,1/18/19,77.5,ADI,Call,8.2,0.10323,82.480003,1.916495551,0.10951731393063735,9.0
55,2/17/17,2/24/17,855.0,GOOGL,Call,1.45,0.1039,846.5499880000001,0.019164956,0.09435714865088964,9.0
56,2/17/17,3/24/17,815.0,GOOG,Call,18.93,0.10438,828.070007,0.09582477800000001,0.10750450480220057,8.0
57,2/17/17,2/24/17,825.0,GOOG,Put,3.53,0.10511,828.070007,0.019164956,0.10835250484359261,7.0
58,2/17/17,2/24/17,119.5,TLT,Put,0.36,0.10537,120.32,0.019164956,0.10546629242780031,8.0
59,2/17/17,9/15/17,123.0,TLT,Call,2.93,0.10605999999999999,120.32,0.574948665,0.10849608256084622,7.0
60,2/17/17,3/3/17,124.0,TLT,Call,0.12,0.10665999999999999,120.32,0.038329911,0.11562640822244012,11.0
61,2/17/17,4/21/17,22.0,ARR,Call,0.3,0.10719000000000001,21.709999,0.1724846,0.11652977912128017,7.0
62,2/17/17,3/3/17,827.5,GOOG,Call,7.11,0.10742,828.070007,0.038329911,0.10425012647611503,6.0
63,2/17/17,3/10/17,121.5,TLT,Call,0.79,0.10772000000000001,120.32,0.057494867000000005,0.11086118410082475,7.0
64,2/17/17,3/3/17,807.5,GOOG,Call,22.0,0.10804000000000001,828.070007,0.038329911,0.1171905538350791,10.0
65,2/17/17,2/24/17,822.5,GOOG,Put,2.8,0.10825,828.070007,0.019164956,0.11273284437433487,8.0
66,2/17/17,2/24/17,827.5,GOOG,Put,4.9,0.10994000000000001,828.070007,0.019164956,0.1141474715230879,6.0
67,2/17/17,3/3/17,20.0,AGNC,Call,0.02,0.11077000000000001,19.49,0.038329911,0.1040790549662457,11.0
68,2/17/17,3/3/17,815.0,GOOG,Call,15.4,0.11137000000000001,828.070007,0.038329911,0.10675864887908496,9.0
69,2/17/17,9/15/17,131.0,TLT,Call,1.12,0.11141,120.32,0.574948665,0.1192622058385875,10.0
70,2/17/17,9/15/17,124.0,TLT,Call,2.6,0.11192,120.32,0.574948665,0.10970555121310555,8.0
71,2/17/17,2/24/17,88.0,EA,Put,1.0,0.11243,87.300003,0.019164956,0.12208742469383459,8.0
72,2/17/17,3/17/17,120.0,CTAS,Call,0.95,0.11273,118.610001,0.076659822,0.11604998221621038,8.0
73,2/17/17,2/24/17,842.5,AMZN,Call,7.15,0.11344000000000001,845.070007,0.019164956,0.12290768976557376,7.0
74,2/17/17,3/3/17,820.0,GOOG,Call,12.0,0.11345,828.070007,0.038329911,0.11103727876735872,7.0
75,2/17/17,3/3/17,822.5,GOOG,Call,10.8,0.11345,828.070007,0.038329911,0.11784187409753116,7.0
76,2/17/17,2/24/17,820.0,GOOG,Put,2.13,0.11406,828.070007,0.019164956,0.11480131998407651,9.0
77,2/17/17,1/18/19,92.5,ADP,Call,10.85,0.11406,99.68,1.916495551,0.11325971551950614,9.0
78,2/17/17,6/16/17,123.0,TLT,Call,2.2,0.11465,120.32,0.32580424399999997,0.11896762386301277,8.0
79,2/17/17,6/16/17,122.0,TLT,Call,2.51,0.11515,120.32,0.32580424399999997,0.11596595441786119,7.0
80,2/17/17,3/3/17,830.0,GOOG,Call,6.5,0.11531,828.070007,0.038329911,0.11354752908996159,6.0
81,2/17/17,3/3/17,862.5,GOOGL,Call,1.99,0.11546,846.5499880000001,0.038329911,0.10988959045608503,9.0
82,2/17/17,7/21/17,7.5,DSCI,Call,0.05,0.11594000000000002,7.0,0.421629021,0.11121260633861808,10.0
83,2/17/17,3/17/17,60.0,CBSH,Call,0.44,0.11602,59.119999,0.076659822,0.12105639993388237,8.0
84,2/17/17,3/10/17,830.0,GOOGL,Call,20.1,0.11607,846.5499880000001,0.057494867000000005,0.11750026850967056,9.0
85,2/17/17,2/24/17,727.5,ISRG,Call,3.8,0.11644000000000002,724.659973,0.019164956,0.12631731320995265,7.0
86,2/17/17,1/18/19,185.0,COST,Call,9.1,0.11665999999999999,175.860001,1.916495551,0.12564267664768022,8.0
87,2/17/17,2/24/17,122.5,TLT,Call,0.12,0.11665999999999999,120.32,0.019164956,0.11302287014304871,10.0
88,2/17/17,3/17/17,124.0,TLT,Call,0.39,0.11665999999999999,120.32,0.076659822,0.11765067385209095,10.0
89,2/17/17,4/21/17,127.0,TLT,Call,0.42,0.11665999999999999,120.32,0.1724846,0.11729775004649329,10.0
90,2/17/17,5/19/17,127.0,TLT,Call,0.77,0.11665999999999999,120.32,0.249144422,0.12007343207797495,10.0
91,2/17/17,5/19/17,128.0,TLT,Call,0.52,0.11665999999999999,120.32,0.249144422,0.11413700137948798,10.0
92,2/17/17,3/3/17,840.0,GOOG,Call,2.7,0.11667999999999999,828.070007,0.038329911,0.10874410222091362,9.0
93,2/17/17,3/10/17,835.0,GOOG,Call,6.7,0.11667999999999999,828.070007,0.057494867000000005,0.12170869031844377,7.0
94,2/17/17,3/10/17,842.5,GOOG,Call,3.56,0.11667999999999999,828.070007,0.057494867000000005,0.1115977863097675,9.0
95,2/17/17,3/10/17,847.5,GOOG,Call,2.7,0.11667999999999999,828.070007,0.057494867000000005,0.11624159761650436,9.0
96,2/17/17,3/17/17,830.0,GOOG,Call,10.6,0.11667999999999999,828.070007,0.076659822,0.12438790312871537,6.0
97,2/17/17,3/24/17,850.0,GOOG,Call,4.7,0.11667999999999999,828.070007,0.09582477800000001,0.12218048861045251,9.0
98,2/17/17,2/24/17,835.0,GOOGL,Put,1.4,0.11667999999999999,846.5499880000001,0.019164956,0.11429109987514549,9.0
99,2/17/17,2/24/17,837.5,GOOGL,Put,1.8,0.11667999999999999,846.5499880000001,0.019164956,0.11014672382504044,9.0
100,2/17/17,3/3/17,867.5,GOOGL,Call,1.47,0.11667999999999999,846.5499880000001,0.038329911,0.11726111895896732,10.0
101,2/17/17,3/10/17,867.5,GOOGL,Call,2.85,0.11667999999999999,846.5499880000001,0.057494867000000005,0.12151900367161242,9.0
102,2/17/17,3/17/17,850.0,GOOGL,Call,10.3,0.11667999999999999,846.5499880000001,0.076659822,0.12592815814831082,6.0
103,2/17/17,3/24/17,842.5,GOOGL,Call,13.6,0.11667999999999999,846.5499880000001,0.09582477800000001,0.10773564117138149,7.0
104,2/17/17,6/16/17,100.0,ACGL,Call,0.7,0.11667999999999999,94.019997,0.32580424399999997,0.12030168134185142,10.0
105,2/17/17,2/24/17,33.5,CSCO,Put,0.12,0.11667999999999999,33.740002000000004,0.019164956,0.11881822032298434,8.0
106,2/17/17,2/24/17,118.5,TLT,Put,0.17,0.11667999999999999,120.32,0.019164956,0.11506774456636247,10.0
107,2/17/17,2/24/17,120.5,TLT,Put,0.8,0.11667999999999999,120.32,0.019164956,0.10716382883512496,6.0
108,2/17/17,6/16/17,130.0,TLT,Call,0.67,0.11667999999999999,120.32,0.32580424399999997,0.12565706287358244,10.0
109,2/17/17,3/10/17,880.0,GOOGL,Call,1.18,0.11671,846.5499880000001,0.057494867000000005,0.12389174959341252,11.0
110,2/17/17,3/10/17,855.0,GOOGL,Call,6.35,0.11672,846.5499880000001,0.057494867000000005,0.12187541377730005,7.0
111,2/17/17,3/3/17,842.5,GOOG,Call,2.39,0.11673,828.070007,0.038329911,0.11420042224151214,9.0
112,2/17/17,3/3/17,850.0,GOOGL,Put,9.68,0.11675999999999999,846.5499880000001,0.038329911,0.11967756944222815,7.0
113,2/17/17,2/24/17,119.0,TLT,Call,1.58,0.11679,120.32,0.019164956,0.110302572126329,9.0
114,2/17/17,3/17/17,119.0,TLT,Call,2.22,0.11681,120.32,0.076659822,0.10859626887215298,8.0
115,2/17/17,3/24/17,890.0,GOOGL,Call,1.5,0.11684000000000001,846.5499880000001,0.09582477800000001,0.12304723951949477,11.0
116,2/17/17,2/24/17,825.0,AMZN,Call,20.46,0.11685,845.070007,0.019164956,0.11034924500412269,12.0
117,2/17/17,3/10/17,837.5,GOOG,Call,5.2,0.11700999999999999,828.070007,0.057494867000000005,0.11378947432956762,8.0
118,2/17/17,3/24/17,870.0,GOOGL,Call,4.11,0.11707000000000001,846.5499880000001,0.09582477800000001,0.11665300016580275,9.0
119,2/17/17,2/24/17,847.5,GOOG,Call,0.6,0.11710999999999999,828.070007,0.019164956,0.12432882488658828,11.0
120,2/17/17,3/24/17,116.0,TLT,Put,0.43,0.11728,120.32,0.09582477800000001,0.12686546746697858,10.0
121,2/17/17,3/3/17,120.0,TLT,Put,1.01,0.11729,120.32,0.038329911,0.12505692249543315,6.0
122,2/17/17,3/3/17,870.0,GOOGL,Call,1.19,0.11735,846.5499880000001,0.038329911,0.11854317732103843,11.0
123,2/17/17,2/24/17,37.0,INTC,Call,0.06,0.11756,36.48,0.019164956,0.11457087714803178,9.0
124,2/17/17,6/16/17,775.0,GOOG,Call,58.8,0.11782000000000001,828.070007,0.32580424399999997,0.1183894824252746,10.0
125,2/17/17,2/24/17,117.5,TLT,Put,0.07,0.11787,120.32,0.019164956,0.12115485478345918,11.0
126,2/17/17,6/16/17,131.0,TLT,Call,0.54,0.1179,120.32,0.32580424399999997,0.12537496798720382,11.0
127,2/17/17,3/3/17,825.0,GOOG,Call,8.9,0.11815,828.070007,0.038329911,0.11108788871167408,7.0
128,2/17/17,2/24/17,852.5,GOOGL,Put,8.6,0.11844,846.5499880000001,0.019164956,0.1095998450932441,8.0
129,2/17/17,3/3/17,847.5,GOOGL,Call,6.85,0.11844,846.5499880000001,0.038329911,0.10940376964177896,6.0
130,2/17/17,3/3/17,842.5,GOOGL,Call,9.6,0.11845,846.5499880000001,0.038329911,0.11071118074404286,7.0
131,2/17/17,3/10/17,847.5,GOOGL,Call,9.1,0.11845,846.5499880000001,0.057494867000000005,0.11663847582477273,6.0
132,2/17/17,3/10/17,875.0,GOOGL,Call,1.64,0.11845,846.5499880000001,0.057494867000000005,0.12155166798801666,10.0
133,2/17/17,4/21/17,130.0,TLT,Call,0.21,0.11864000000000001,120.32,0.1724846,0.1261691820700631,12.0
134,2/17/17,4/21/17,131.0,TLT,Call,0.12,0.11864000000000001,120.32,0.1724846,0.1205127708853901,12.0
135,2/17/17,6/16/17,785.0,GOOGL,Call,66.33,0.11885,846.5499880000001,0.32580424399999997,0.11863655231673534,11.0
136,2/17/17,2/24/17,124.0,TLT,Call,0.03,0.11888,120.32,0.019164956,0.12119104802777961,13.0
137,2/17/17,4/21/17,36.0,CSCO,Call,0.08,0.11912,33.740002000000004,0.1724846,0.11927743263386857,11.0
138,2/17/17,9/15/17,127.0,TLT,Call,1.88,0.11955,120.32,0.574948665,0.11581902837613099,9.0
139,2/17/17,2/24/17,75.5,CMCSA,Put,0.63,0.11955999999999999,75.32,0.019164956,0.12947875274488588,6.0
140,2/17/17,3/3/17,840.0,GOOGL,Put,5.13,0.1196,846.5499880000001,0.038329911,0.12214574152886447,7.0
141,2/17/17,3/24/17,119.5,TLT,Put,1.45,0.11962,120.32,0.09582477800000001,0.1253546564478837,7.0
142,2/17/17,3/3/17,845.0,GOOGL,Call,8.19,0.1197,846.5499880000001,0.038329911,0.11055179144002439,6.0
143,2/17/17,2/24/17,805.0,GOOG,Put,0.35,0.11971,828.070007,0.019164956,0.12908399701983816,12.0
144,2/17/17,3/24/17,840.0,GOOG,Call,7.6,0.11978,828.070007,0.09582477800000001,0.12168183862687464,8.0
145,2/17/17,4/21/17,125.0,TLT,Call,0.7,0.11995,120.32,0.1724846,0.11314234696141724,9.0
146,2/17/17,2/24/17,118.0,TLT,Put,0.12,0.12030999999999999,120.32,0.019164956,0.12114847199169955,10.0
147,2/17/17,2/24/17,857.5,AMZN,Put,13.56,0.12046,845.070007,0.019164956,0.11103671344124776,10.0
148,2/17/17,2/24/17,850.0,GOOGL,Put,7.1,0.12055999999999999,846.5499880000001,0.019164956,0.11195079440479477,7.0
149,2/17/17,2/24/17,123.0,TLT,Call,0.07,0.12057999999999999,120.32,0.019164956,0.11321639331285803,11.0
150,2/17/17,2/24/17,842.5,GOOGL,Put,3.5,0.12059,846.5499880000001,0.019164956,0.11389075299394079,7.0
151,2/17/17,5/19/17,125.0,TLT,Call,1.16,0.12065,120.32,0.249144422,0.11773635533089301,9.0
152,2/17/17,3/10/17,835.0,GOOGL,Call,16.28,0.12080999999999999,846.5499880000001,0.057494867000000005,0.1145264486990499,8.0
153,2/17/17,5/19/17,123.0,TLT,Call,1.71,0.12080999999999999,120.32,0.249144422,0.11540201702215713,8.0
154,2/17/17,3/24/17,832.5,GOOGL,Call,20.8,0.12085,846.5499880000001,0.09582477800000001,0.11812746116576994,8.0
155,2/17/17,4/21/17,129.0,TLT,Call,0.25,0.12097000000000001,120.32,0.1724846,0.12154838587620767,11.0
156,2/17/17,4/21/17,132.0,TLT,Call,0.11,0.12109,120.32,0.1724846,0.1269827826385874,13.0
157,2/17/17,3/10/17,125.0,TLT,Call,0.15,0.12142,120.32,0.057494867000000005,0.11894287895226846,11.0
158,2/17/17,3/10/17,832.5,GOOGL,Call,18.53,0.12155,846.5499880000001,0.057494867000000005,0.12165029682182968,8.0
159,2/17/17,3/3/17,837.5,GOOGL,Call,13.45,0.12195999999999999,846.5499880000001,0.038329911,0.12191924488855199,8.0
160,2/17/17,3/3/17,860.0,GOOGL,Call,2.65,0.12195999999999999,846.5499880000001,0.038329911,0.11243864803876566,9.0
161,2/17/17,3/10/17,840.0,GOOGL,Call,13.4,0.12195999999999999,846.5499880000001,0.057494867000000005,0.11934577193718414,7.0
162,2/17/17,3/10/17,850.0,GOOGL,Call,8.1,0.12195999999999999,846.5499880000001,0.057494867000000005,0.11854923390990718,6.0
163,2/17/17,3/10/17,852.5,GOOGL,Call,7.0,0.12195999999999999,846.5499880000001,0.057494867000000005,0.1179510840597145,7.0
164,2/17/17,3/24/17,825.0,GOOGL,Call,26.6,0.12199000000000002,846.5499880000001,0.09582477800000001,0.1233820538466543,9.0
165,2/17/17,2/24/17,850.0,AMZN,Call,3.73,0.12204000000000001,845.070007,0.019164956,0.1247010627759666,7.0
166,2/17/17,3/17/17,880.0,GOOG,Call,0.55,0.1221,828.070007,0.076659822,0.12819054262690308,12.0
167,2/17/17,3/10/17,117.5,TLT,Put,0.47,0.12224000000000002,120.32,0.057494867000000005,0.1300684628878315,9.0
168,2/17/17,3/17/17,830.0,GOOGL,Call,22.3,0.12268,846.5499880000001,0.076659822,0.12997645389118676,8.0
169,2/17/17,6/16/17,126.0,TLT,Call,1.34,0.12287000000000001,120.32,0.32580424399999997,0.1213370872516024,9.0
170,2/17/17,2/24/17,124.5,TLT,Call,0.02,0.12293,120.32,0.019164956,0.12542301196482322,13.0
171,2/17/17,3/24/17,126.5,TLT,Call,0.2,0.12305999999999999,120.32,0.09582477800000001,0.12106027915793086,11.0
172,2/17/17,3/10/17,143.0,FFIV,Call,1.78,0.12314000000000001,143.350006,0.057494867000000005,0.11514428523137657,6.0
173,2/17/17,3/17/17,875.0,GOOGL,Put,30.67,0.12326,846.5499880000001,0.076659822,0.12164429469854358,10.0
174,2/17/17,3/3/17,34.0,CSCO,Put,0.46,0.12329000000000001,33.740002000000004,0.038329911,0.11994988485702761,7.0
175,2/17/17,3/10/17,830.0,GOOG,Call,8.7,0.12355999999999999,828.070007,0.057494867000000005,0.12008804657186732,6.0
176,2/17/17,3/3/17,845.0,GOOG,Call,2.02,0.12358,828.070007,0.038329911,0.1171531903158768,10.0
177,2/17/17,9/15/17,130.0,TLT,Call,1.43,0.12375,120.32,0.574948665,0.12401577314155002,10.0
178,2/17/17,3/3/17,75.0,CMCSA,Call,0.94,0.12382,75.32,0.038329911,0.1296764350681272,7.0
179,2/17/17,3/10/17,33.5,CSCO,Put,0.31,0.12383,33.740002000000004,0.057494867000000005,0.1315995730306517,7.0
180,2/17/17,4/21/17,119.0,TLT,Put,1.9,0.12387999999999999,120.32,0.1724846,0.128608270103199,7.0
181,2/17/17,2/24/17,855.0,GOOGL,Put,11.31,0.12401,846.5499880000001,0.019164956,0.13314683382344292,8.0
182,2/17/17,3/24/17,128.5,TLT,Call,0.08,0.12401,120.32,0.09582477800000001,0.12200791965712147,13.0
183,2/17/17,3/3/17,33.5,CSCO,Put,0.24,0.12415,33.740002000000004,0.038329911,0.13310489893450939,7.0
184,2/17/17,3/24/17,128.0,TLT,Call,0.12,0.12422000000000001,120.32,0.09582477800000001,0.1261107464915785,12.0
185,2/17/17,3/3/17,119.5,TLT,Put,0.78,0.12426,120.32,0.038329911,0.12309882645001421,7.0
186,2/17/17,3/10/17,37.5,INTC,Call,0.13,0.12427,36.48,0.057494867000000005,0.133667018282356,9.0
187,2/17/17,3/3/17,125.5,TLT,Call,0.06,0.12428,120.32,0.038329911,0.1280330277794606,12.0
188,2/17/17,3/3/17,125.0,TLT,Call,0.07,0.1244,120.32,0.038329911,0.12208772039557443,12.0
189,2/17/17,3/3/17,126.0,TLT,Call,0.05,0.12462000000000001,120.32,0.038329911,0.13296992538225083,13.0
190,2/17/17,6/16/17,150.0,CHDN,Call,7.5,0.12480999999999999,155.100006,0.32580424399999997,0.12424668411169337,8.0
191,2/17/17,3/3/17,875.0,GOOGL,Call,0.83,0.12482,846.5499880000001,0.038329911,0.12334210458276584,11.0
192,2/17/17,3/3/17,36.5,INTC,Call,0.35,0.12484,36.48,0.038329911,0.12508824770123209,6.0
193,2/17/17,3/10/17,37.0,INTC,Call,0.24,0.12499,36.48,0.057494867000000005,0.1279294918824442,8.0
194,2/17/17,3/3/17,124.5,TLT,Call,0.09,0.12500999999999998,120.32,0.038329911,0.11840103534046738,12.0
195,2/17/17,3/10/17,120.5,TLT,Put,1.58,0.12503,120.32,0.057494867000000005,0.13079051597393787,6.0
196,2/17/17,4/21/17,114.0,TLT,Put,0.51,0.12503,120.32,0.1724846,0.12988986585876558,10.0
197,2/17/17,2/24/17,877.5,GOOGL,Call,0.13,0.12504,846.5499880000001,0.019164956,0.1291834682650577,14.0
198,2/17/17,3/3/17,118.5,TLT,Put,0.52,0.12505,120.32,0.038329911,0.13164214610815617,9.0
199,2/17/17,6/16/17,124.0,TLT,Call,1.77,0.12515,120.32,0.32580424399999997,0.11566792935419207,8.0
200,2/17/17,3/17/17,100.0,GK,Call,0.05,0.12532000000000001,94.489998,0.076659822,0.11593869136792422,13.0
201,2/17/17,3/17/17,815.0,GOOG,Call,20.1,0.12542,828.070007,0.076659822,0.1351950313599306,8.0
202,2/17/17,2/24/17,77.0,CMCSA,Call,0.05,0.1255,75.32,0.019164956,0.11712575825823861,11.0
203,2/17/17,3/24/17,35.5,CSCO,Call,0.07,0.12553,33.740002000000004,0.09582477800000001,0.1299054679226535,11.0
204,2/17/17,3/24/17,862.5,GOOGL,Call,7.16,0.12554,846.5499880000001,0.09582477800000001,0.1282849543646181,8.0
205,2/17/17,3/24/17,129.0,TLT,Call,0.1,0.12561,120.32,0.09582477800000001,0.13343349743139712,12.0
206,2/17/17,3/17/17,810.0,GOOG,Call,23.2,0.12565,828.070007,0.076659822,0.13049692463978685,9.0
207,2/17/17,3/10/17,740.0,ISRG,Call,3.14,0.12569,724.659973,0.057494867000000005,0.12404655248690583,9.0
208,2/17/17,3/10/17,127.0,TLT,Call,0.06,0.12587,120.32,0.057494867000000005,0.12753438831042174,13.0
209,2/17/17,3/24/17,727.5,ISRG,Call,10.5,0.12593,724.659973,0.09582477800000001,0.13056292375222397,6.0
210,2/17/17,3/3/17,845.0,GOOGL,Put,7.13,0.12596,846.5499880000001,0.038329911,0.12046172647994208,6.0
211,2/17/17,2/24/17,860.0,AMZN,Call,1.35,0.12597,845.070007,0.019164956,0.1297104821768084,10.0
212,2/17/17,3/24/17,127.0,TLT,Call,0.17,0.1261,120.32,0.09582477800000001,0.12298840085088988,11.0
213,2/17/17,3/24/17,38.5,INTC,Call,0.06,0.12619,36.48,0.09582477800000001,0.1274829428756699,11.0
214,2/17/17,3/10/17,126.0,TLT,Call,0.1,0.12653,120.32,0.057494867000000005,0.12470064218565333,12.0
215,2/17/17,3/10/17,125.5,TLT,Call,0.12,0.12654,120.32,0.057494867000000005,0.12127975895434037,12.0
216,2/17/17,2/24/17,73.5,CMCSA,Put,0.05,0.12664,75.32,0.019164956,0.12807953883690656,11.0
217,2/17/17,3/24/17,280.0,IBB,Call,15.04,0.12684,294.350006,0.09582477800000001,0.12852423157879475,11.0
218,2/17/17,3/17/17,130.0,JJSF,Call,1.65,0.12700999999999998,129.850006,0.076659822,0.11845877882568613,6.0
219,2/17/17,3/17/17,126.0,TLT,Call,0.19,0.12721,120.32,0.076659822,0.12584605667639473,11.0
220,2/17/17,3/17/17,845.0,GOOG,Put,22.04,0.12736,828.070007,0.076659822,0.12931501420384367,8.0
221,2/17/17,2/24/17,74.0,CMCSA,Put,0.12,0.12747999999999998,75.32,0.019164956,0.13212859125619364,10.0
222,2/17/17,2/24/17,812.5,GOOG,Put,0.94,0.12759,828.070007,0.019164956,0.12380896160943577,10.0
223,2/17/17,3/3/17,35.5,INTC,Call,1.06,0.12759,36.48,0.038329911,0.13467748054577094,10.0
224,2/17/17,2/24/17,845.0,AMZN,Call,6.02,0.12780999999999998,845.070007,0.019164956,0.12737426916976904,5.0
