,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,brenth,brenth_steps
597,2017-02-17,2017-03-03,43.0,AAL,Put,0.13,0.34336,46.91,0.03832991101984942,0.3379123734041421,12.0
598,2017-02-17,2017-03-03,46.5,AAL,Put,0.85,0.27788,46.91,0.03832991101984942,0.28684463164678464,7.0
599,2017-02-17,2017-03-10,49.0,AAL,Put,2.88,0.35241,46.91,0.057494866529774126,0.35704845626823445,9.0
600,2017-02-17,2017-03-17,48.0,AAL,Put,2.1,0.29426,46.91,0.07665982203969883,0.28703967076174214,8.0
601,2017-02-17,2017-03-24,43.5,AAL,Put,0.52,0.30889,46.91,0.09582477754962354,0.30790825508014724,10.0
602,2017-02-17,2017-03-24,44.0,AAL,Put,0.55,0.2902,46.91,0.09582477754962354,0.2867520202844345,10.0
603,2017-02-17,2017-03-24,48.5,AAL,Put,2.58,0.27645,46.91,0.09582477754962354,0.28565583191971916,8.0
604,2017-02-17,2017-05-19,44.0,AAL,Put,1.84,0.35014,46.91,0.24914442162902126,0.34316889425389585,8.0
605,2017-02-17,2017-05-19,49.0,AAL,Put,4.15,0.32092,46.91,0.24914442162902126,0.31766883699434934,8.0
606,2017-02-17,2017-05-19,50.0,AAL,Put,4.87,0.33187,46.91,0.24914442162902126,0.3246031095395265,8.0
607,2017-02-17,2017-08-18,49.0,AAL,Put,5.4,0.33235,46.91,0.4982888432580425,0.32290915966016487,7.0
608,2017-02-17,2017-08-18,50.0,AAL,Put,6.0,0.32959,46.91,0.4982888432580425,0.3205351731747329,8.0
609,2017-02-17,2017-03-17,22.5,APEI,Put,1.1,0.7407100000000001,24.4,0.07665982203969883,0.736913734222158,9.0
610,2017-02-17,2017-03-17,7.0,AMSC,Put,0.61,0.53225,6.62,0.07665982203969883,0.5229520847536896,9.0
611,2017-02-17,2017-03-17,85.0,AMWD,Call,0.5,0.29502,77.75,0.07665982203969883,0.3014994153299017,11.0
612,2017-02-17,2017-03-17,50.0,ABCB,Call,0.7,0.22079,48.75,0.07665982203969883,0.22337212440291643,8.0
613,2017-02-17,2017-02-24,172.5,AMGN,Call,1.8,0.14608,173.28999299999995,0.01916495550992471,0.14231302415562253,7.0
614,2017-02-17,2017-02-24,157.5,AMGN,Put,0.05,0.32262,173.28999299999995,0.01916495550992471,0.33029389710387036,15.0
615,2017-02-17,2017-02-24,167.5,AMGN,Put,0.17,0.17311,173.28999299999995,0.01916495550992471,0.18078185295020668,12.0
616,2017-02-17,2017-03-03,177.5,AMGN,Call,0.62,0.15186,173.28999299999995,0.03832991101984942,0.15128816004161183,10.0
617,2017-02-17,2017-03-03,185.0,AMGN,Call,0.12,0.2027,173.28999299999995,0.03832991101984942,0.19418577604531778,14.0
618,2017-02-17,2017-03-17,165.0,AMGN,Call,9.11,0.18275,173.28999299999995,0.07665982203969883,0.18374747160240046,10.0
619,2017-02-17,2017-03-17,170.0,AMGN,Call,5.61,0.19028,173.28999299999995,0.07665982203969883,0.1948220680474661,8.0
620,2017-02-17,2017-03-17,175.0,AMGN,Call,2.85,0.18829,173.28999299999995,0.07665982203969883,0.18784463158794001,7.0
621,2017-02-17,2017-03-17,190.0,AMGN,Call,0.13,0.18586,173.28999299999995,0.07665982203969883,0.18347304585145524,14.0
622,2017-02-17,2017-03-03,167.5,AMGN,Put,0.55,0.18711,173.28999299999995,0.03832991101984942,0.18243926300064955,10.0
623,2017-02-17,2017-03-10,160.0,AMGN,Put,0.25,0.21872,173.28999299999995,0.057494866529774126,0.22061103212094216,13.0
624,2017-02-17,2017-03-10,162.5,AMGN,Put,0.39,0.21571,173.28999299999995,0.057494866529774126,0.20869590702702773,12.0
625,2017-02-17,2017-03-10,165.0,AMGN,Put,0.65,0.1972,173.28999299999995,0.057494866529774126,0.20105697420031568,11.0
626,2017-02-17,2017-03-17,170.0,AMGN,Put,2.4,0.20924,173.28999299999995,0.07665982203969883,0.20298064112535366,8.0
627,2017-02-17,2017-03-24,160.0,AMGN,Put,0.98,0.24997,173.28999299999995,0.09582477754962354,0.248420784487031,11.0
628,2017-02-17,2017-03-24,162.5,AMGN,Put,1.11,0.22263,173.28999299999995,0.09582477754962354,0.22498539453626948,10.0
629,2017-02-17,2017-04-21,170.0,AMGN,Call,7.46,0.18702,173.28999299999995,0.17248459958932238,0.1961409378327351,7.0
630,2017-02-17,2017-04-21,180.0,AMGN,Call,2.74,0.18003,173.28999299999995,0.17248459958932238,0.18451124302418132,8.0
631,2017-02-17,2017-04-21,190.0,AMGN,Call,0.69,0.1713,173.28999299999995,0.17248459958932238,0.17717697517056002,12.0
632,2017-02-17,2017-04-21,175.0,AMGN,Put,6.61,0.2055,173.28999299999995,0.17248459958932238,0.20106241157650365,7.0
633,2017-02-17,2017-04-21,180.0,AMGN,Put,9.4,0.18028,173.28999299999995,0.17248459958932238,0.18854721759264567,8.0
634,2017-02-17,2017-06-16,180.0,AMGN,Put,13.9,0.24997,173.28999299999995,0.3258042436687201,0.2584620932123668,8.0
635,2017-02-17,2017-07-21,160.0,AMGN,Put,4.9,0.24155,173.28999299999995,0.4216290212183436,0.2395145240322397,9.0
636,2017-02-17,2019-01-18,175.0,AMGN,Put,29.65,0.31863,173.28999299999995,1.9164955509924708,0.3119602707222778,7.0
637,2017-02-17,2017-06-16,11.0,AMKR,Call,0.59,0.40946,10.05,0.3258042436687201,0.413314274293018,8.0
638,2017-02-17,2017-09-15,10.0,AMKR,Put,1.5,0.51176,10.05,0.5749486652977412,0.5114200289215297,6.0
639,2017-02-17,2017-03-17,27.5,AFSI,Put,0.95,0.28541,27.34,0.07665982203969883,0.2884492280915709,6.0
640,2017-02-17,2017-03-17,30.0,AFSI,Put,2.8,0.29945,27.34,0.07665982203969883,0.29560276388369733,11.0
641,2017-02-17,2017-03-17,85.0,ADI,Call,0.5,0.15031,82.480003,0.07665982203969883,0.15224649706208945,9.0
642,2017-02-17,2017-03-17,87.5,ADI,Call,0.18,0.16853,82.480003,0.07665982203969883,0.16441934035840003,12.0
643,2017-02-17,2017-03-17,75.0,ADI,Put,0.25,0.26394,82.480003,0.07665982203969883,0.26173124531990616,12.0
644,2017-02-17,2017-03-17,80.0,ADI,Put,1.05,0.23045,82.480003,0.07665982203969883,0.2304816554618123,9.0
645,2017-02-17,2017-06-16,75.0,ADI,Put,2.3,0.29832,82.480003,0.3258042436687201,0.29351069668562896,9.0
646,2017-02-17,2017-09-15,75.0,ADI,Put,3.41,0.28456,82.480003,0.5749486652977412,0.2761440005924266,8.0
647,2017-02-17,2017-09-15,77.5,ADI,Put,4.3,0.26521,82.480003,0.5749486652977412,0.27274747077289413,8.0
648,2017-02-17,2019-01-18,75.0,ADI,Call,9.2,0.08506,82.480003,1.9164955509924708,0.08712931843384708,10.0
649,2017-02-17,2017-06-16,45.0,ANIK,Put,1.85,0.33321,48.98,0.3258042436687201,0.329035621924434,9.0
650,2017-02-17,2017-03-17,100.0,ANSS,Call,2.4,0.19875,100.269997,0.07665982203969883,0.2028088193935598,6.0
651,2017-02-17,2017-04-21,105.0,ANSS,Call,1.6,0.2003,100.269997,0.17248459958932238,0.20203122902635684,9.0
652,2017-02-17,2017-02-24,136.0,AAPL,Call,0.87,0.13276,135.720001,0.01916495550992471,0.13298945434778262,6.0
653,2017-02-17,2017-02-24,137.0,AAPL,Call,0.51,0.13192,135.720001,0.01916495550992471,0.1355584991553732,8.0
654,2017-02-17,2017-02-24,138.0,AAPL,Call,0.3,0.147,135.720001,0.01916495550992471,0.14203917532647473,10.0
655,2017-02-17,2017-02-24,142.0,AAPL,Call,0.04,0.17922000000000002,135.720001,0.01916495550992471,0.17433821408617126,14.0
656,2017-02-17,2017-02-24,143.0,AAPL,Call,0.03,0.19488,135.720001,0.01916495550992471,0.18755341866433836,15.0
657,2017-02-17,2017-02-24,124.0,AAPL,Put,0.03,0.30884,135.720001,0.01916495550992471,0.30276278808710577,16.0
658,2017-02-17,2017-02-24,127.0,AAPL,Put,0.04,0.24997,135.720001,0.01916495550992471,0.24311501634919716,15.0
659,2017-02-17,2017-02-24,128.0,AAPL,Put,0.04,0.21872,135.720001,0.01916495550992471,0.21870677391920687,15.0
660,2017-02-17,2017-02-24,129.0,AAPL,Put,0.06,0.20325,135.720001,0.01916495550992471,0.20859336351304006,14.0
661,2017-02-17,2017-02-24,130.0,AAPL,Put,0.06,0.19177,135.720001,0.01916495550992471,0.18240487535619893,13.0
662,2017-02-17,2017-02-24,132.0,AAPL,Put,0.14,0.15239,135.720001,0.01916495550992471,0.15783931202998255,12.0
663,2017-02-17,2017-02-24,134.0,AAPL,Put,0.43,0.13928,135.720001,0.01916495550992471,0.14541379450281536,9.0
664,2017-02-17,2017-03-03,130.0,AAPL,Call,5.95,0.17202,135.720001,0.03832991101984942,0.17081341495541616,12.0
665,2017-02-17,2017-03-03,132.0,AAPL,Call,4.15,0.15411,135.720001,0.03832991101984942,0.156914292169783,10.0
666,2017-02-17,2017-03-03,133.0,AAPL,Call,3.35,0.156,135.720001,0.03832991101984942,0.1544539076610768,9.0
667,2017-02-17,2017-03-03,134.0,AAPL,Call,2.61,0.15533,135.720001,0.03832991101984942,0.15066259119757414,8.0
668,2017-02-17,2017-03-03,140.0,AAPL,Call,0.36,0.16326,135.720001,0.03832991101984942,0.15847801385708532,10.0
669,2017-02-17,2017-03-03,143.0,AAPL,Call,0.13,0.18024,135.720001,0.03832991101984942,0.1738935519916243,13.0
670,2017-02-17,2017-03-03,144.0,AAPL,Call,0.09,0.1829,135.720001,0.03832991101984942,0.17783565508713248,13.0
671,2017-02-17,2017-03-03,145.0,AAPL,Call,0.07,0.18436,135.720001,0.03832991101984942,0.18556845328976823,14.0
672,2017-02-17,2017-03-10,129.0,AAPL,Call,6.99,0.16662000000000002,135.720001,0.057494866529774126,0.1631555250553216,12.0
673,2017-02-17,2017-03-10,130.0,AAPL,Call,6.02,0.15467999999999998,135.720001,0.057494866529774126,0.1495936218703492,11.0
674,2017-02-17,2017-03-10,131.0,AAPL,Call,5.09,0.14356,135.720001,0.057494866529774126,0.14029328251833845,11.0
675,2017-02-17,2017-03-10,133.0,AAPL,Call,3.7,0.15989,135.720001,0.057494866529774126,0.15795795542401153,8.0
676,2017-02-17,2017-03-10,134.0,AAPL,Call,2.87,0.15050999999999998,135.720001,0.057494866529774126,0.144208603222595,8.0
677,2017-02-17,2017-03-10,137.0,AAPL,Call,1.36,0.14552,135.720001,0.057494866529774126,0.14697553529046933,7.0
678,2017-02-17,2017-03-10,140.0,AAPL,Call,0.6,0.15085,135.720001,0.057494866529774126,0.1564670264266325,10.0
679,2017-02-17,2017-03-10,142.0,AAPL,Call,0.3,0.16022,135.720001,0.057494866529774126,0.1574906815315549,11.0
680,2017-02-17,2017-03-10,144.0,AAPL,Call,0.25,0.18386,135.720001,0.057494866529774126,0.1821465002384364,12.0
681,2017-02-17,2017-03-10,145.0,AAPL,Call,0.14,0.17895999999999998,135.720001,0.057494866529774126,0.17319697893804253,13.0
682,2017-02-17,2017-03-10,146.0,AAPL,Call,0.09,0.18003,135.720001,0.057494866529774126,0.1717158070101674,14.0
683,2017-02-17,2017-03-17,145.0,AAPL,Call,0.23,0.16779000000000002,135.720001,0.07665982203969883,0.1676357944006394,12.0
684,2017-02-17,2017-03-24,129.0,AAPL,Call,7.2,0.14298,135.720001,0.09582477754962354,0.15000885368063074,11.0
685,2017-02-17,2017-03-24,133.0,AAPL,Call,4.14,0.15238,135.720001,0.09582477754962354,0.1510863090622371,8.0
686,2017-02-17,2017-03-24,138.0,AAPL,Call,1.61,0.14627,135.720001,0.09582477754962354,0.15190170030758535,8.0
687,2017-02-17,2017-03-24,140.0,AAPL,Call,1.08,0.15467999999999998,135.720001,0.09582477754962354,0.15720022101175682,9.0
688,2017-02-17,2017-03-24,145.0,AAPL,Call,0.32,0.17028,135.720001,0.09582477754962354,0.16283515395961107,12.0
689,2017-02-17,2017-03-03,124.0,AAPL,Put,0.08,0.24997,135.720001,0.03832991101984942,0.24999814215282568,14.0
690,2017-02-17,2017-03-03,126.0,AAPL,Put,0.1,0.21872,135.720001,0.03832991101984942,0.22183960670415898,14.0
691,2017-02-17,2017-03-03,129.0,AAPL,Put,0.2,0.18299,135.720001,0.03832991101984942,0.19182311599590196,12.0
692,2017-02-17,2017-03-03,130.0,AAPL,Put,0.26,0.18941,135.720001,0.03832991101984942,0.18239514231891893,11.0
693,2017-02-17,2017-03-03,134.0,AAPL,Put,0.96,0.15545,135.720001,0.03832991101984942,0.16060732735559535,8.0
694,2017-02-17,2017-03-10,124.0,AAPL,Put,0.13,0.21872,135.720001,0.057494866529774126,0.2234880363186682,14.0
695,2017-02-17,2017-03-10,125.0,AAPL,Put,0.14,0.21659,135.720001,0.057494866529774126,0.21041163344036254,13.0
696,2017-02-17,2017-03-10,132.0,AAPL,Put,0.77,0.16095,135.720001,0.057494866529774126,0.16759853575775122,9.0
697,2017-02-17,2017-03-10,134.0,AAPL,Put,1.35,0.15711,135.720001,0.057494866529774126,0.16389792813155676,8.0
698,2017-02-17,2017-03-10,136.0,AAPL,Put,2.23,0.16354000000000002,135.720001,0.057494866529774126,0.16218526801897246,6.0
699,2017-02-17,2017-03-10,138.0,AAPL,Put,3.5,0.16145,135.720001,0.057494866529774126,0.16814442416055522,8.0
700,2017-02-17,2017-03-24,135.0,AAPL,Put,2.33,0.16118,135.720001,0.09582477754962354,0.16182871015019978,7.0
701,2017-02-17,2017-03-24,140.0,AAPL,Put,5.76,0.19229,135.720001,0.09582477754962354,0.18953039843683825,9.0
702,2017-02-17,2017-04-21,130.0,AAPL,Put,1.52,0.17010999999999998,135.720001,0.17248459958932238,0.16974633521669064,9.0
703,2017-02-17,2017-05-19,140.0,AAPL,Call,3.35,0.1922,135.720001,0.24914442162902126,0.18759252211561084,8.0
704,2017-02-17,2017-05-19,145.0,AAPL,Call,1.86,0.19369,135.720001,0.24914442162902126,0.1859187395790463,9.0
705,2017-02-17,2017-05-19,125.0,AAPL,Put,1.7,0.21872,135.720001,0.24914442162902126,0.21275170375598454,10.0
706,2017-02-17,2017-06-16,145.0,AAPL,Call,2.36,0.17693,135.720001,0.3258042436687201,0.18155790671317537,9.0
707,2017-02-17,2017-07-21,145.0,AAPL,Call,3.2,0.19166,135.720001,0.4216290212183436,0.18632347230002386,9.0
708,2017-02-17,2017-07-21,135.0,AAPL,Put,6.56,0.20447,135.720001,0.4216290212183436,0.20143674216491977,6.0
709,2017-02-17,2017-10-20,130.0,AAPL,Put,7.15,0.23299,135.720001,0.6707734428473648,0.2293953566340553,8.0
710,2017-02-17,2017-11-17,125.0,AAPL,Put,6.2,0.24973,135.720001,0.7474332648870636,0.24327064770771997,9.0
711,2017-02-17,2018-06-15,125.0,AAPL,Put,10.29,0.26568,135.720001,1.322381930184805,0.2590677079682651,8.0
712,2017-02-17,2018-06-15,135.0,AAPL,Put,14.52,0.25589,135.720001,1.322381930184805,0.24822312462402613,7.0
713,2017-02-17,2017-02-24,35.0,AMAT,Call,0.79,0.17748,35.669998,0.01916495550992471,0.18279837783612532,9.0
714,2017-02-17,2017-02-24,35.5,AMAT,Call,0.45,0.17647000000000002,35.669998,0.01916495550992471,0.18146698425396368,7.0
715,2017-02-17,2017-02-24,36.0,AMAT,Call,0.22,0.1847,35.669998,0.01916495550992471,0.18189166456218836,8.0
716,2017-02-17,2017-02-24,38.0,AMAT,Call,0.02,0.26044,35.669998,0.01916495550992471,0.2573199160744047,14.0
717,2017-02-17,2017-02-24,35.0,AMAT,Put,0.14,0.19022,35.669998,0.01916495550992471,0.19834003052156435,9.0
718,2017-02-17,2017-02-24,36.0,AMAT,Put,0.56,0.18615,35.669998,0.01916495550992471,0.18912911192736773,8.0
719,2017-02-17,2017-03-03,35.0,AMAT,Call,0.95,0.20347,35.669998,0.03832991101984942,0.19797014574598618,8.0
720,2017-02-17,2017-03-03,36.0,AMAT,Call,0.4,0.19141,35.669998,0.03832991101984942,0.19525848065270268,7.0
721,2017-02-17,2017-03-10,34.5,AMAT,Call,1.43,0.19596,35.669998,0.057494866529774126,0.20393701737390416,9.0
722,2017-02-17,2017-03-10,37.5,AMAT,Call,0.14,0.1984,35.669998,0.057494866529774126,0.2019464554584046,11.0
723,2017-02-17,2017-03-10,38.0,AMAT,Call,0.07,0.20087,35.669998,0.057494866529774126,0.19442450734388037,12.0
724,2017-02-17,2017-03-24,37.0,AMAT,Call,0.37,0.20114,35.669998,0.09582477754962354,0.19484038786351968,9.0
725,2017-02-17,2017-03-24,38.0,AMAT,Call,0.18,0.19891,35.669998,0.09582477754962354,0.19826698380161278,11.0
726,2017-02-17,2017-03-24,38.5,AMAT,Call,0.14,0.20958,35.669998,0.09582477754962354,0.20806779402071246,11.0
727,2017-02-17,2017-03-03,35.0,AMAT,Put,0.3,0.21872,35.669998,0.03832991101984942,0.20883750866622777,8.0
728,2017-02-17,2017-03-03,35.5,AMAT,Put,0.45,0.19965,35.669998,0.03832991101984942,0.19206903927666302,7.0
729,2017-02-17,2017-03-03,36.0,AMAT,Put,0.72,0.20064,35.669998,0.03832991101984942,0.19411793494685292,7.0
730,2017-02-17,2017-03-17,35.0,AMAT,Put,0.54,0.21872,35.669998,0.07665982203969883,0.21471545011962112,8.0
731,2017-02-17,2017-03-24,36.0,AMAT,Put,1.1,0.21156,35.669998,0.09582477754962354,0.21143869851923788,7.0
732,2017-02-17,2017-04-21,37.0,AMAT,Call,0.81,0.22337,35.669998,0.17248459958932238,0.2264040277643566,8.0
733,2017-02-17,2017-04-21,38.0,AMAT,Call,0.47,0.21512,35.669998,0.17248459958932238,0.21498994970336455,9.0
734,2017-02-17,2017-04-21,33.0,AMAT,Put,0.44,0.2488,35.669998,0.17248459958932238,0.2451471912776725,10.0
735,2017-02-17,2017-04-21,35.0,AMAT,Put,1.0,0.21872,35.669998,0.17248459958932238,0.22576557586359058,7.0
736,2017-02-17,2017-04-21,36.0,AMAT,Put,1.47,0.21872,35.669998,0.17248459958932238,0.22167350694917648,7.0
737,2017-02-17,2017-07-21,38.0,AMAT,Call,1.37,0.24997,35.669998,0.4216290212183436,0.24412662992112907,8.0
738,2017-02-17,2017-07-21,33.0,AMAT,Put,1.34,0.28539000000000003,35.669998,0.4216290212183436,0.2787418183810332,9.0
739,2017-02-17,2017-07-21,35.0,AMAT,Put,1.96,0.24829,35.669998,0.4216290212183436,0.25323579873275504,7.0
740,2017-02-17,2017-03-17,85.0,ACGL,Put,0.3,0.2741,94.019997,0.07665982203969883,0.27727266085083224,12.0
741,2017-02-17,2017-06-16,100.0,ACGL,Call,0.7,0.11668,94.019997,0.3258042436687201,0.12030168140501173,10.0
742,2017-02-17,2017-08-18,17.0,APLP,Call,2.78,0.46285,17.9,0.4982888432580425,0.4663137091081555,7.0
743,2017-02-17,2017-06-16,20.0,ACAT,Call,0.05,0.10189,18.549999,0.3258042436687201,0.09943609661640355,11.0
744,2017-02-17,2017-03-17,17.0,ARCC,Put,0.15,0.21335,17.66,0.07665982203969883,0.20774679009639307,9.0
745,2017-02-17,2017-03-17,18.0,ARCC,Put,0.74,0.27933,17.66,0.07665982203969883,0.2833063345139458,7.0
746,2017-02-17,2017-06-16,12.0,ARRY,Put,2.3,0.74497,11.37,0.3258042436687201,0.7505479396819884,7.0
747,2017-02-17,2017-07-21,11.0,ARRY,Put,2.05,0.78663,11.37,0.4216290212183436,0.7827046707044917,6.0
748,2017-02-17,2018-01-19,12.0,ARRY,Call,2.8,0.69816,11.37,0.919917864476386,0.7035178767658076,7.0
749,2017-02-17,2017-09-15,35.0,ARTNA,Call,0.72,0.17442,32.389999,0.5749486652977412,0.1658398024787871,9.0
750,2017-02-17,2017-09-15,5.0,ASNA,Call,0.95,0.59241,5.11,0.5749486652977412,0.5853196659277513,7.0
751,2017-02-17,2017-03-17,125.0,ASML,Call,3.6,0.17315,126.879997,0.07665982203969883,0.18117741379480687,8.0
752,2017-02-17,2017-03-17,135.0,ASML,Call,0.37,0.18784,126.879997,0.07665982203969883,0.18454378346568473,11.0
753,2017-02-17,2017-03-17,125.0,ASML,Put,1.85,0.20415,126.879997,0.07665982203969883,0.19454032455352332,7.0
754,2017-02-17,2017-04-21,130.0,ASML,Call,2.8,0.18764,126.879997,0.17248459958932238,0.1942607903602594,8.0
755,2017-02-17,2017-04-21,115.0,ASML,Put,1.25,0.24997,126.879997,0.17248459958932238,0.2588794397388365,11.0
756,2017-02-17,2017-04-21,120.0,ASML,Put,2.35,0.24983,126.879997,0.17248459958932238,0.24959527212988755,9.0
757,2017-02-17,2017-04-21,130.0,ASML,Put,6.8,0.24997,126.879997,0.17248459958932238,0.24255396985087502,7.0
758,2017-02-17,2018-01-19,120.0,ASML,Put,10.79,0.31184,126.879997,0.919917864476386,0.30239643669258265,8.0
759,2017-02-17,2017-03-17,65.0,ASTE,Put,1.05,0.41592,70.449997,0.07665982203969883,0.4060051793338771,10.0
760,2017-02-17,2017-09-15,15.0,ATRA,Put,3.6,0.85869,15.6,0.5749486652977412,0.8619004283367012,7.0
761,2017-02-17,2017-03-17,125.0,ATHN,Call,1.3,0.26754,118.959999,0.07665982203969883,0.26086523864929057,10.0
762,2017-02-17,2017-06-16,110.0,ATHN,Call,14.4,0.34865,118.959999,0.3258042436687201,0.3505257572891483,9.0
763,2017-02-17,2017-06-16,120.0,ATHN,Call,8.1,0.30464,118.959999,0.3258042436687201,0.3136692827978797,6.0
764,2017-02-17,2017-06-16,125.0,ATHN,Call,6.4,0.32091,118.959999,0.3258042436687201,0.3255134545211065,8.0
765,2017-02-17,2017-06-16,130.0,ATHN,Put,15.9,0.3463,118.959999,0.3258042436687201,0.33695390139050585,9.0
766,2017-02-17,2017-09-15,120.0,ATHN,Call,11.6,0.33262,118.959999,0.5749486652977412,0.3318347102595919,7.0
767,2017-02-17,2017-09-15,130.0,ATHN,Call,8.3,0.33544,118.959999,0.5749486652977412,0.34535450763361314,8.0
768,2017-02-17,2017-09-15,115.0,ATHN,Put,11.0,0.37679,118.959999,0.5749486652977412,0.37007344299701384,7.0
769,2017-02-17,2018-01-19,110.0,ATHN,Put,12.25,0.37863,118.959999,0.919917864476386,0.38106353413206434,8.0
770,2017-02-17,2017-03-17,22.5,ABY,Call,0.25,0.28099,21.309999,0.07665982203969883,0.2831272883082711,10.0
771,2017-02-17,2017-03-17,55.0,AAWW,Put,3.0,0.38491,53.700001,0.07665982203969883,0.3841060317628265,7.0
772,2017-02-17,2017-08-18,55.0,AAWW,Put,6.6,0.38396,53.700001,0.4982888432580425,0.39381970140654715,7.0
773,2017-02-17,2017-06-16,30.0,TEAM,Call,2.0,0.30292,29.889999,0.3258042436687201,0.2983706348990691,6.0
774,2017-02-17,2017-03-17,90.0,ADP,Put,0.1,0.21837,99.68,0.07665982203969883,0.21603256475741447,14.0
775,2017-02-17,2017-08-18,100.0,ADP,Call,3.78,0.14302,99.68,0.4982888432580425,0.13592576033761042,6.0
776,2017-02-17,2017-08-18,90.0,ADP,Put,2.25,0.21872,99.68,0.4982888432580425,0.22283295965664993,9.0
777,2017-02-17,2017-08-18,95.0,ADP,Put,3.64,0.21648,99.68,0.4982888432580425,0.21090972645291411,8.0
778,2017-02-17,2018-01-19,105.0,ADP,Call,4.4,0.16844,99.68,0.919917864476386,0.16751865759275994,8.0
779,2017-02-17,2019-01-18,92.5,ADP,Call,10.85,0.11406,99.68,1.9164955509924708,0.11325971551978006,9.0
780,2017-02-17,2017-08-18,60.0,AVXS,Call,9.0,0.56315,59.150002,0.4982888432580425,0.5614398876278296,7.0
781,2017-02-17,2017-03-17,33.0,CAR,Call,2.06,0.43768,33.759998,0.07665982203969883,0.44651116142999325,7.0
782,2017-02-17,2017-03-17,36.0,CAR,Call,0.68,0.39661,33.759998,0.07665982203969883,0.4013245995834708,9.0
783,2017-02-17,2017-03-17,35.0,CAR,Put,2.25,0.41915,33.759998,0.07665982203969883,0.4113013426397504,8.0
784,2017-02-17,2017-05-19,35.0,CAR,Call,2.65,0.47115,33.759998,0.24914442162902126,0.4707200803089545,7.0
785,2017-02-17,2017-08-18,35.0,CAR,Call,4.1,0.48507,33.759998,0.4982888432580425,0.4836625521934291,7.0
786,2017-02-17,2017-08-18,37.0,CAR,Call,3.2,0.46246,33.759998,0.4982888432580425,0.465051363304559,8.0
787,2017-02-17,2017-08-18,35.0,CAR,Put,5.0,0.45918,33.759998,0.4982888432580425,0.4570044143198386,7.0
788,2017-02-17,2017-05-19,7.5,AXTI,Call,0.75,0.5524899999999999,7.35,0.24914442162902126,0.555666662978236,7.0
789,2017-02-17,2018-01-19,60.0,BEAV,Put,1.7,0.13333,62.830002,0.919917864476386,0.12807790134990307,8.0
790,2017-02-17,2017-02-24,170.0,BIDU,Put,0.52,0.48171,185.169998,0.01916495550992471,0.4727370104723062,12.0
791,2017-02-17,2017-02-24,175.0,BIDU,Put,1.2,0.46096,185.169998,0.01916495550992471,0.46368889735604424,11.0
792,2017-02-17,2017-02-24,187.5,BIDU,Put,6.27,0.4822,185.169998,0.01916495550992471,0.4888641256699466,7.0
793,2017-02-17,2017-03-03,192.5,BIDU,Call,2.5,0.35548,185.169998,0.03832991101984942,0.36480752126617005,9.0
794,2017-02-17,2017-03-03,197.5,BIDU,Call,1.46,0.37605,185.169998,0.03832991101984942,0.37362980981836635,10.0
795,2017-02-17,2017-03-03,200.0,BIDU,Call,0.97,0.37052,185.169998,0.03832991101984942,0.362634056769564,11.0
796,2017-02-17,2017-03-10,187.5,BIDU,Call,4.65,0.31874,185.169998,0.057494866529774126,0.3208150120439538,7.0
797,2017-02-17,2017-03-10,195.0,BIDU,Call,2.18,0.32785,185.169998,0.057494866529774126,0.3194109484988266,10.0
798,2017-02-17,2017-03-24,182.5,BIDU,Call,7.7,0.27449,185.169998,0.09582477754962354,0.2743201566026819,7.0
799,2017-02-17,2017-03-24,185.0,BIDU,Call,6.6,0.27816,185.169998,0.09582477754962354,0.28321645446417454,6.0
800,2017-02-17,2017-03-24,190.0,BIDU,Call,4.45,0.27946,185.169998,0.09582477754962354,0.28285216220804005,8.0
801,2017-02-17,2017-03-24,200.0,BIDU,Call,1.73,0.27685,185.169998,0.09582477754962354,0.28027582637124765,10.0
802,2017-02-17,2017-03-24,202.5,BIDU,Call,1.35,0.27886,185.169998,0.09582477754962354,0.281577876355569,11.0
803,2017-02-17,2017-03-10,170.0,BIDU,Put,1.16,0.34052,185.169998,0.057494866529774126,0.34712580116302694,11.0
804,2017-02-17,2017-03-17,175.0,BIDU,Put,2.52,0.32512,185.169998,0.07665982203969883,0.3206345606873022,9.0
805,2017-02-17,2017-03-24,170.0,BIDU,Put,1.83,0.31752,185.169998,0.09582477754962354,0.31731974865904106,10.0
806,2017-02-17,2017-03-24,182.5,BIDU,Put,5.4,0.29211,185.169998,0.09582477754962354,0.2947883697920587,7.0
807,2017-02-17,2017-04-21,180.0,BIDU,Call,10.6,0.24997,185.169998,0.17248459958932238,0.2529243352387099,8.0
808,2017-02-17,2017-04-21,195.0,BIDU,Call,4.24,0.2674,185.169998,0.17248459958932238,0.259998702774465,9.0
809,2017-02-17,2017-04-21,200.0,BIDU,Call,3.08,0.26904,185.169998,0.17248459958932238,0.26569993279984766,10.0
810,2017-02-17,2017-04-21,180.0,BIDU,Put,6.0,0.27572,185.169998,0.17248459958932238,0.27780338881172956,7.0
811,2017-02-17,2017-06-16,170.0,BIDU,Put,6.3,0.31774,185.169998,0.3258042436687201,0.3109174436621604,9.0
812,2017-02-17,2017-06-16,175.0,BIDU,Put,7.88,0.29964,185.169998,0.3258042436687201,0.3034079834066516,8.0
813,2017-02-17,2017-06-16,180.0,BIDU,Put,9.61,0.29879,185.169998,0.3258042436687201,0.2927408577612831,7.0
